Nome_Fundo,Tipo,Valor
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,Outras Cotas de FI,5588280.04
FII TORRE ALMIRANTE,Outras Cotas de FI,11381497.2
FII TORRE ALMIRANTE,Outros Ativos Financeiros,4727024.01
FII TORRE NORTE,Outras Cotas de FI,4806815.47
FII TORRE NORTE,Outros Ativos Financeiros,205651.67
FII TOURMALET V - EDIFICIO CIDADE NOVA,Ações de Sociedades,264768124.04
FII TOURMALET V - EDIFICIO CIDADE NOVA,Outros Ativos Financeiros,8959979.27
FII TRANSINC,Outras Cotas de FI,2151050.22
FII V2 PROPERTIES,FII,2548375.9
FII V2 PROPERTIES,Outras Cotas de FI,53522338.11
FII VBI FL 4440,Outras Cotas de FI,104976346.69
FII VBI FL 4440,Outros Ativos Financeiros,1072401.8
FII VBI LOGISTICO,CRI,14045623.6
FII VBI LOGISTICO,Outras Cotas de FI,493203601.88
FII VBI LOGISTICO,Outros Ativos Financeiros,256433.57
FII VBI PRIME PROPERTIES,Outras Cotas de FI,182058878.26
FII VOTORANTIM SECURITIES MASTER,CRI,293300539.12
FII VOTORANTIM SECURITIES MASTER,FII,1933765.85
FII XP MALLS,Ações de Sociedades,305236243.15
FII XP MALLS,CRI,120116568.84
FII XP MALLS,FII,409122977.78
FII XP MALLS,Outras Cotas de FI,50371724.7
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,137451755.2
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,37097915.08
FLORIPA SHOPPING FII,Outras Cotas de FI,4790356.72
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,68857572.39
FRAM CAPITAL ODARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,26000000.0
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,359648337.73
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,LCI,9543687.85
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1172162.57
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,FII,1696837493.93
FUNDO DE INVEST IMOB - FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,CRI,1271111212.97
FUNDO DE INVEST IMOB - FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,52231008.96
FUNDO DE INVEST IMOB - OURINVEST CYRELA,CRI,122186635.31
FUNDO DE INVEST IMOB - OURINVEST CYRELA,FII,21547651.68
FUNDO DE INVEST IMOB - OURINVEST CYRELA,LCI,321859.04
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,CRI,22532208.76
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,FII,381953175.13
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,LCI,288595.24
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,CRI,38951533.94
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,FII,4800150.8
FUNDO DE INVEST IMOBILIÁRIO REC RECEBÍVEIS IMOBILIÁRIOS,CRI,922599844.75
FUNDO DE INVEST IMOBILIÁRIO REC RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,35236133.83
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,Outras Cotas de FI,3995050.5
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,Outros Ativos Financeiros,13537399.23
FUNDO DE INVEST. IMOBILIÁRIO HOSPITAL UNIMED SUL CAPIXABA,Outras Cotas de FI,11360689.2
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,FII,40000000.0
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Outras Cotas de FI,852700.33
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Outros Ativos Financeiros,5450354.08
FUNDO DE INVESTIMENTO IMOBILIARIO - AVM FII,Cotas de Sociedades,748411900.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRLPROP,Outras Cotas de FI,88663.15
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CENESP,Outras Cotas de FI,16965997.31
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,Outras Cotas de FI,29472423.55
FUNDO DE INVESTIMENTO IMOBILIARIO - FII GOLDEN,Outras Cotas de FI,31040159.29
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,Outras Cotas de FI,30613186.45
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,Outras Cotas de FI,33528905.59
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PLUS,Outras Cotas de FI,3745285.72
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,FII,220304989.74
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,Outras Cotas de FI,18154499.85
FUNDO DE INVESTIMENTO IMOBILIARIO - FII UBS (BR) OFFICE,CRI,147139764.72
FUNDO DE INVESTIMENTO IMOBILIARIO - FII UBS (BR) OFFICE,Outras Cotas de FI,151186420.86
FUNDO DE INVESTIMENTO IMOBILIARIO - M8 EDUCACIONAL I,Outras Cotas de FI,50899141.55
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,CRI,20060309.62
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,Outras Cotas de FI,77459301.69
FUNDO DE INVESTIMENTO IMOBILIARIO ANTILHAS,Ações de Sociedades,39780000.0
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,Outros Ativos Financeiros,608915.56
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,Ações,4335454.0
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,Cotas de Sociedades,53764550.0
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,Outras Cotas de FI,31255021.69
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,Outros Ativos Financeiros,36851217.34
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,Ações de Sociedades,44194742.82
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,Outros Ativos Financeiros,2731733.23
FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,Ações de Sociedades,254665085.32
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,FIDC,19073013.67
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,FII,2092583108.13
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Outras Cotas de FI,87142430.03
FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII,Outras Cotas de FI,919184.0
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,CRI,52779224.46
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,FII,1213186715.41
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,LCI,30029141.83
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,Outras Cotas de FI,316833960.08
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,Outros Ativos Financeiros,162795727.68
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,Outras Cotas de FI,15760747.61
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,Cotas de Sociedades,136054492.17
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,FII,64960506.12
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,Outras Cotas de FI,238874063.68
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,Outras Cotas de FI,765402.19
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT,Outros Ativos Financeiros,9127396.79
FUNDO DE INVESTIMENTO IMOBILIARIO TC BTOWERS,Outras Cotas de FI,6129591.74
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,Outras Cotas de FI,25393292.65
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,Outros Ativos Financeiros,604025.52
FUNDO DE INVESTIMENTO IMOBILIARIO TOURMALET II,Outras Cotas de FI,272927911.88
FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI,CRI,1311792795.86
FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI,FII,17916150.71
FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI,Outras Cotas de FI,95499520.37
FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI,Outros Ativos Financeiros,4027018.84
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,FII,14441013.47
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,Outras Cotas de FI,40847120.7
FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,Outras Cotas de FI,7510382.51
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRL PROP II,Outras Cotas de FI,2388466.15
FUNDO DE INVESTIMENTO IMOBILIÁRIO - CJ FII,Outras Cotas de FI,962115.04
FUNDO DE INVESTIMENTO IMOBILIÁRIO - CJ FII,Outros Ativos Financeiros,353634.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII 4KIDS,Ações de Sociedades,1128318000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII 4KIDS,Outras Cotas de FI,766363.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII AMETISTA,Outras Cotas de FI,31470491.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII AMETISTA,Outros Ativos Financeiros,1568057.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRLPROP,Outras Cotas de FI,25267856.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,Outras Cotas de FI,70702248.37
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFICIO GALERIA,Outras Cotas de FI,1675222.25
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,Outras Cotas de FI,2803859.07
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,Outras Cotas de FI,2860480.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN,FII,2637445.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN,Outras Cotas de FI,2444035.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN LOGISTICA,Outras Cotas de FI,77258293.92
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN LOGÍSTICA,Outras Cotas de FI,14592168.83
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII MEILI,Outras Cotas de FI,230125.55
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII PATEO BANDEIRANTES,Outras Cotas de FI,18016752.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO,Ações de Sociedades,88331000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO,Cotas de Sociedades,86738325.3
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO,Outras Cotas de FI,3799475.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,Outras Cotas de FI,21719265.16
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE,Outras Cotas de FI,1364458.96
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE ALMIRANTE,Outras Cotas de FI,4483101.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE ALMIRANTE,Outros Ativos Financeiros,425551.91
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE NORTE,Outras Cotas de FI,3214971.74
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE NORTE,Outros Ativos Financeiros,100083.03
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,Ações de Sociedades,145174793.26
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,Outras Cotas de FI,416838.28
FUNDO DE INVESTIMENTO IMOBILIÁRIO - M8 EDUCACIONAL I,Outras Cotas de FI,51925279.28
FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTEIS,CRI,129098482.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTEIS,FII,68370348.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTEIS,Outras Cotas de FI,58091826.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO - REC RENDA IMOBILIÁRIA,CRI,25399783.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO - REC RENDA IMOBILIÁRIA,Outras Cotas de FI,39220647.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO - V2 PROPERTIES,CRI,10684360.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO - V2 PROPERTIES,FII,8193336.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO - V2 PROPERTIES,Outras Cotas de FI,41097203.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGISTICO,CRI,20048853.29
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGISTICO,Outras Cotas de FI,6375986.71
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGISTICO,Outros Ativos Financeiros,309853.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGÍSTICO,CRI,14045177.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGÍSTICO,Outras Cotas de FI,490720371.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGÍSTICO,Outros Ativos Financeiros,257703.63
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,FII,29999924.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,LCI,100377.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,Outras Cotas de FI,137558904.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA,Outros Ativos Financeiros,7343944.21
FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I,Outros Ativos Financeiros,1183374.71
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL,Cotas de Sociedades,1520398.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,Cotas de Sociedades,4531197.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,Outras Cotas de FI,302193.3
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO FII,Outras Cotas de FI,5366200.3
FUNDO DE INVESTIMENTO IMOBILIÁRIO BTG PACTUAL SHOPPINGS,Ações de Sociedades,229815752.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO BTG PACTUAL SHOPPINGS,Outras Cotas de FI,54186009.73
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,Ações de Sociedades,379467878.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,Outros Ativos Financeiros,109402196.76
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,Cotas de Sociedades,676994818.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,Outras Cotas de FI,581067.9
FUNDO DE INVESTIMENTO IMOBILIÁRIO CJ - FII,Outras Cotas de FI,1156024.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO CJ - FII,Outros Ativos Financeiros,712840.53
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,FII,784356377.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,Outras Cotas de FI,63540393.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,Outras Cotas de FI,705108967.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII,Outras Cotas de FI,80417177.44
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,CRI,231964.36
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,FII,3253653.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,Outras Cotas de FI,1217280.42
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,Outros Ativos Financeiros,8422.08
FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES,Outros Ativos Financeiros,4676230.16
FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA SHOPPING,Outras Cotas de FI,47190801.41
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGÍSTICA,CRI,29308583.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGÍSTICA,Outras Cotas de FI,108998543.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,Ações,196315263.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,Ações de Sociedades,65438421.25
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,Outras Cotas de FI,3597.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,Cotas de Sociedades,-180253.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,Outros Ativos Financeiros,752328.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO HIERON BERLIM,Outras Cotas de FI,1065826.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,Ações de Sociedades,100689000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,Outras Cotas de FI,1612918.59
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,Outras Cotas de FI,8611207.72
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,Ações de Sociedades,88330000.21
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,CRI,56347313.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,Outras Cotas de FI,4762310.76
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,Outras Cotas de FI,3101392.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK E - FII,Ações de Sociedades,84548839.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,Outras Cotas de FI,28226820.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,Ações de Sociedades,797449628.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,Outras Cotas de FI,16312082.39
FUNDO DE INVESTIMENTO IMOBILIÁRIO MILLENIUM,Outros Ativos Financeiros,764552.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO MINT EDUCACIONAL,Outras Cotas de FI,44996435.35
FUNDO DE INVESTIMENTO IMOBILIÁRIO MINT EDUCACIONAL,Outros Ativos Financeiros,37950605.58
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Outras Cotas de FI,288782.91
FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO FUNDO DE FUNDOS,FIDC,9589973.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO FUNDO DE FUNDOS,FII,778922153.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO FUNDO DE FUNDOS,Outras Cotas de FI,0.05
FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO FUNDO DE FUNDOS,Outros Ativos Financeiros,18559454.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO MORUMBI TOWN I,Outros Ativos Financeiros,16195039.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO MV9 - FII,Outras Cotas de FI,1408049.13
FUNDO DE INVESTIMENTO IMOBILIÁRIO NOVA IGUAÇU,Outras Cotas de FI,10384750.05
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Cotas de Sociedades,236162767.98
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,FII,32939652.44
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Outras Cotas de FI,93496966.26
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Outros Ativos Financeiros,39884791.97
FUNDO DE INVESTIMENTO IMOBILIÁRIO PLUS,Outras Cotas de FI,1377626.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Outros Ativos Financeiros,1297973.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO QUINTAS,Outras Cotas de FI,26165666.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,Outros Ativos Financeiros,770044.04
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB CAPITAL I FOF,FII,336856842.06
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB CAPITAL I FOF,Outras Cotas de FI,70170631.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,Outras Cotas de FI,558458210.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC LOGÍSTICA,CRI,12002981.97
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC LOGÍSTICA,Outras Cotas de FI,25666883.06
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC RENDA IMOBILIÁRIA,CRI,93257813.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC RENDA IMOBILIÁRIA,Outras Cotas de FI,25788259.72
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,FII,44674546.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,Outras Cotas de FI,67674602.92
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,Cotas de Sociedades,127500000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,FII,144411181.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,Outras Cotas de FI,81955766.84
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,LCI,15061203.86
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,Outras Cotas de FI,10046047.07
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,Outros Ativos Financeiros,12458372.17
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,Outras Cotas de FI,4284888.08
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,Outras Cotas de FI,13656932.48
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING CIDADE JARDIM,Outras Cotas de FI,4356376.84
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING CIDADE JARDIM,Outros Ativos Financeiros,1105461.07
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,Outras Cotas de FI,221517491.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,Ações de Sociedades,1000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,CRI,-165666978.92
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,Cotas de Sociedades,1000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,Outras Cotas de FI,42177453.92
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Outras Cotas de FI,110911156.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Ações,20799860.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Ações de Sociedades,1463787878.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,CRI,689628211.48
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Outras Cotas de FI,279390796.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,Outras Cotas de FI,6149738.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,Outras Cotas de FI,668710383.25
FUNDO DE INVESTIMENTO IMOBILIÁRIO V2 PROPERTIES,Outras Cotas de FI,40468698.48
FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING,Outras Cotas de FI,16804133.42
FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING,Outros Ativos Financeiros,13567014.43
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,CRI,2105953343.36
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,FII,997295537.77
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,FIP,8488947.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,CRI,1763995536.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,FII,434156459.41
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,FIP,24096297.77
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,CRI,1613743484.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,FII,276269731.63
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,FIP,44996343.38
FUNDO DE INVESTIMENTO IMOBILIÁRIO XP INDUSTRIAL,FII,79435206.06
FUNDO DE INVESTIMENTO IMOBILIÁRIO XP INDUSTRIAL,Outras Cotas de FI,253698559.68
FUNDO DE INVESTIMENTO IMOBOLIÁRIO - FII BRLPROP,Outras Cotas de FI,104455.06
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,CRI,484861239.45
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,Outras Cotas de FI,16489147.73
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,FII,25158094.5
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,14284113.68
FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,Outras Cotas de FI,454984.79
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,FII,17337107.7
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,Outras Cotas de FI,565360143.58
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,Outros Ativos Financeiros,339871.5
FUNDO INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL,Outras Cotas de FI,5040166.39
FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,Outras Cotas de FI,60635186.22
FUNDOS DE INVESTIMENTO IMOBILIÁRIO HERMES,Outras Cotas de FI,2454831.96
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,1258264.28
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Cotas de Sociedades,23891291.87
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,64503313.99
GALAPAGOS FUNDO DE FUNDOS - FII,FII,46790977.12
