Nome_Fundo,Tipo,Valor
FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA SHOPPING,Outras Cotas de FI,24379234.56
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,Ações de Sociedades,505084610.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES,Outras Cotas de FI,1471505.76
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,Outras Cotas de FI,1382577.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,Outras Cotas de FI,18058955.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,Ações de Sociedades,369038652.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,Outras Cotas de FI,63608796.13
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,Outros Ativos Financeiros,7574369.17
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,Ações de Sociedades,812577952.07
FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE,Outras Cotas de FI,930715.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,Outras Cotas de FI,38915491.85
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Outras Cotas de FI,3560883.49
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,CRI,30889020.84
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Outras Cotas de FI,105132.13
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Ações,174757376.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Cotas de Sociedades,58252458.88
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,FIA,97147874.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,FII,32939652.44
FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,Outras Cotas de FI,2219918.63
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Outras Cotas de FI,702707.21
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Outros Ativos Financeiros,8641052.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,Outros Ativos Financeiros,1231769.91
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,Outras Cotas de FI,569215731.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,Outras Cotas de FI,4004748.29
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT,Outras Cotas de FI,64862.76
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,Outras Cotas de FI,8157526.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Outras Cotas de FI,3652790.77
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,CRI,29528830.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Cotas de Sociedades,42892490.74
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Outras Cotas de FI,4901601.84
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,Outras Cotas de FI,5339850.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,Cotas de Sociedades,145366171.91
FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING,Outras Cotas de FI,7547004.67
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LCI BANKS,LCI,725060594.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM MASTER,CRI,393215491.81
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM MASTER,FIP,6003548.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM QUATRO BARRAS,LCI,94668255.69
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,CRI,404859018.97
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,FII,36283222.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,FIP,3716135.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,LCI,266111799.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,CRI,2159934148.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,FII,1237759647.27
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,FIP,20885429.58
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,LCI,272078416.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,CRI,464960075.68
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,FII,37783989.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,FIP,1037644.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,LCI,62066649.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,CRI,3622436026.41
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,FII,710403630.56
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,FIP,47401683.51
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,LCI,421546604.95
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Cotas de Sociedades,983223.5
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Outras Cotas de FI,41124556.41
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,CRI,75946572.3
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,Outras Cotas de FI,570852.43
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,29941145.28
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,2834352.78
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,925285.83
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Cotas de Sociedades,17672450.0
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,112721614.85
GENERAL SHOPPING ATIVO E RENDA - FII,Cotas de Sociedades,455082000.0
GENERAL SHOPPING ATIVO E RENDA - FII,Outros Ativos Financeiros,3256894.24
GGR COVEPI RENDA DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,8329184.33
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,231479069.53
GGR ESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7816009.09
GOLDEN WEST - VX - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,35800000.0
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIDC,711518.65
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1200352.33
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,68761041.45
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3800964.05
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,59018910.17
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,139251.8
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,273354865.0
JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,Outras Cotas de FI,8402697.19
JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII,Cotas de Sociedades,375913143.0
JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII,Outros Ativos Financeiros,125304381.0
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,93197.58
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,48096524.31
JPP FII,Ações de Sociedades,49441607.5
JPP FII,CRI,3625461.78
JPP FII,Cotas de Sociedades,33635115.97
JPP FII,FII,64932957.44
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,264593661.94
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,521335866.2
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,686187702.11
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,585876297.06
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,389014512.55
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,350269252.11
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,Cotas de Sociedades,49431121.56
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,Outras Cotas de FI,19219549.05
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,Outros Ativos Financeiros,5756462.93
JVF FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,1504.29
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,CRI,195524935.04
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,Cotas de Sociedades,391064494.62
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,LCI,100849043.61
KINEA INDICES DE PREÇOS FII,CRI,2465952932.79
KINEA INDICES DE PREÇOS FII,LCI,194836436.82
KINEA RENDA IMOBILIARIA FII,LCI,430945964.94
KINEA RENDIMENTOS IMOBILIÁRIOS FII,CRI,9672435669.02
KINEA RENDIMENTOS IMOBILIÁRIOS FII,LCI,699685275.03
LA SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,Cotas de Sociedades,484000000.21
LA SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,968000000.42
LA SHOPPING CENTERS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,90024003.0
LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,163699993.84
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,Outras Cotas de FI,2936205.9
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,7146469.23
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,784160653.84
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,130692101.55
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,206994975.76
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,1096505.69
MIKEONE -  FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,2072647.95
MIKEONE FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,8398213.16
MULTI PROPERTIES FII,CRI,188100000.0
MULTI SHOPPINGS FII,CRI,330778080.0
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,110778080.0
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,LCI,18633282.27
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,Outras Cotas de FI,10090724.38
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,Cotas de Sociedades,221718082.92
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,FII,15918750.0
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,37231580.68
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,123475078.74
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1396920.36
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,54424741.17
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,165386482.3
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,320459085.48
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,346158828.93
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,642909072.11
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,FII,327165734.2
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,LCI,10092823.6
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,467718489.12
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,166542966.92
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,33354879.16
OURO PRETO DESENVOLVIMENTO IMOBILIARIO I - FII,Ações de Sociedades,91582779.92
OURO PRETO DESENVOLVIMENTO IMOBILIARIO I - FII,Outras Cotas de FI,4962275.08
OURO PRETO DESENVOLVIMENTO IMOBILIARIO I - FII,Outros Ativos Financeiros,11622690.57
OURO PRETO TRADE INVEST RENDA IMOBILIÁRIA I FUNDO DE INVESTI,Outras Cotas de FI,34859.14
PACALU FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,251938210.02
PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,93176252.0
PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII,Outros Ativos Financeiros,3144130.92
PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5860.26
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,CRI,411260365.4
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,FII,9451637.12
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,Outras Cotas de FI,19300360.61
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,CRI,352404727.54
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,FII,151965.89
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,Outras Cotas de FI,50372327.71
RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,174799.17
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,Ações de Sociedades,114535902.28
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,Outros Ativos Financeiros,98323135.16
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,4752157.03
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,17121.49
REAG CEDRO  -  FUNDO DE INVESTIMENTO IMOBILIARIO- FII,Outras Cotas de FI,59602.74
REAG CEDRO  -FUNDO DE INVESTIMENTO IMOBILIARIO- FII,Outras Cotas de FI,42.31
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,Outras Cotas de FI,10977746.98
REAG RIACHO IMOBILIARIO - FII,CRI,13384839.88
REAG RIACHO IMOBILIARIO - FII,Outras Cotas de FI,2437701.59
REIT RIVIERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,88876343.41
REIT RIVIERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,8256055.04
RIO BRAVO CREDITO IMOBILIARIO I FII,CRI,57939843.68
RIO BRAVO CREDITO IMOBILIARIO I FII,FII,4422943.52
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,CRI,115908363.75
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,FII,15480482.69
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,149314536.31
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,1404855.48
SAFIRA AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,35140187.0
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,360169.61
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,47605734.5
SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,258784000.0
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,2863929842.67
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,570687274.87
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,127586762.36
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,16500025.36
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1211530.48
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,2916759.44
SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7562252.82
SHOPPING IPIRANGA FII,Ações de Sociedades,145250935.48
SHOPPING IPIRANGA FII,Outras Cotas de FI,8966.27
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,27753493.42
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,4018302.84
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,1449780000.0
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,29457.1
SP DOWNTOWN - FII,Outras Cotas de FI,3504701.73
SP DOWNTOWN - FII,Outros Ativos Financeiros,19606937.06
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,11193826.08
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,761015.6
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,33117828.24
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,36141478.2
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,69324716.85
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,2793683.26
TAG ALIANZA BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,133556914.0
TAG ALIANZA BTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,86080190.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,362210332.27
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,5974770.6
TC BTOWERS FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,629800.1
TC EMPRO FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,21423254.44
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,Ações de Sociedades,61432182.32
TC JVF FUNDO DE INVESTIMENTOS IMOBILIARIOS - FII,Outras Cotas de FI,349096.43
TMJ FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,5777089.31
TMJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,7676585.0
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,3517335.33
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5017585.49
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,Cotas de Sociedades,42000999.0
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,Outras Cotas de FI,3578531.32
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,Outros Ativos Financeiros,2814094.5
TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,11350616.8
VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,38764894.89
VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,5013527.1
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,CRI,138447962.9
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,LCI,42165281.25
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,Outros Ativos Financeiros,42807391.86
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,LCI,16767093.45
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,37233292.35
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,2950177.64
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,322850343.72
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,35874208.43
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,11067702.76
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,335966580.0
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,154888715.58
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Ações de Sociedades,30504900.0
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Outras Cotas de FI,1282388.65
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Outros Ativos Financeiros,62899499.78
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,Cotas de Sociedades,204619316.61
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,Outras Cotas de FI,27130572.05
WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,6281485.54
WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,22253296.26
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,18702922.55
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,LCI,130281244.25
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,97949429.33
XP RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,106418475.63
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,7392.0
