Nome_Fundo,Ativo_Liquidez_Valor_Disponibilidades
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,11105.47
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,11385.76
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,934.02
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,934.02
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,934.02
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,934.02
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,7203.65
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,4796.7
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1525.36
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,188721.7
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,746.54
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,694.8
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,548.96
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,1330.65
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,3555.07
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,4928.01
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,5600.39
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,113405.41
PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,9224.66
PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,20315.96
PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,28639.0
PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,52123.83
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1779.99
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1175.59
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1181.55
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1988.08
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,135120.74
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,143316.92
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,51853.66
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1502.81
CIBRASEC CRÉDITO IMOBILIÁRIO - FII,2825.58
CIBRASEC CRÉDITO IMOBILIÁRIO - FII,5704.12
CIBRASEC CRÉDITO IMOBILIÁRIO - FII,6816.13
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,5924.08
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,6216.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,8437.74
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,6874.96
FII CENESP,195.5
FII CENESP,206.34
FII CENESP,199.24
FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,180.35
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,30093.06
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,501691.65
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,442804.82
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,79417.94
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,120.64
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,10628.09
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,372.09
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,38.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,994.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,33568.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,25503.62
FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,34526.71
RB CAPITAL GENERAL SHOPPING SULACAP FII,7184.2
RB CAPITAL GENERAL SHOPPING SULACAP FII,11099.43
RB CAPITAL GENERAL SHOPPING SULACAP FII,18981.33
TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,7.68
TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,738.95
TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,65967.9
TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,330.15
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,26152.8
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,66628.43
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,656.18
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3070920.8
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,1000.0
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,51620.65
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,1000.0
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,26170.41
FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,3320.98
FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,5079.77
FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,5770.08
FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,5743.85
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,859453.15
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,146333.96
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,251817.95
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,1063.72
CYRELA THERA CORPORATE FII,198.5
FUNDO DE INVEST IMOB - FII CYRELA THERA CORPORATE,2130.95
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,4337.12
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,8618.09
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,1558.01
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,4987.52
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5116.97
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4542.21
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,8544.3
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,18361.73
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,7.5
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,193.29
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,664.81
AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,11022.0
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,253277.8
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,224292.09
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,249348.76
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,232095.62
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,137189.28
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,13.12
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,855.16
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,34647.79
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,2327.6
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,2905.17
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,2741.92
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,2770.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,999.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,999.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,1000.0
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1106672.41
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1170728.86
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1279723.66
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,356747.25
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,129406.55
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,196271.92
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,174542.37
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,225230.48
ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,1046.35
ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,369.42
ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,1567.14
ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,1537.02
FII BM BRASCAN LAJES CORPORATIVAS,198.5
FII BM BRASCAN LAJES CORPORATIVAS,198.5
FII BM BRASCAN LAJES CORPORATIVAS,198.5
FII BM BRASCAN LAJES CORPORATIVAS,198.5
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,208865.72
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,208865.72
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,208865.72
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,208865.72
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,16381.25
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,11367.66
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,355.81
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,1000.0
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,17321.23
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,10220.98
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,11360.36
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,50093.59
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,99282.9
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,45853.24
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,5139.51
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,9324.01
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,3902.85
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,3344.56
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,0.0
FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,195.29
FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,199.33
FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,200.71
FUNDO DE INVESTIMENTO IMOBILIARIO AMETISTA - FII,199.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO - PATEO BANDEIRANTES,198.76
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,202.88
FII PATEO BANDEIRANTES,213.38
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,213.88
NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,91846.82
NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,83652.02
NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,37768.36
NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,54489.64
FII SHOPPING JARDIM SUL,400068.63
FII SHOPPING JARDIM SUL,198.5
FII SHOPPING JARDIM SUL,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,198.5
TRX EDIFICIOS CORPORATIVOS FII,197.19
TRX EDIFICIOS CORPORATIVOS FII,198.1
TRX EDIFICIOS CORPORATIVOS FII,198.1
TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,198.1
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,127270.73
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,109749.97
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,6128.34
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,5110.67
FI IMOBILIARIO PLUS,0.0
FII IMOBILIARIO PLUS,0.0
FI IMOBILIARIO PLUS,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PLUS,0.0
VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,148507.59
VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,10351.11
VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,89816.49
VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,54344.23
FII EDIFICIO GALERIA,8157.33
FII EDIFICIO GALERIA,8155.83
FII EDIFICIO GALERIA,8157.33
FII EDIFICIO GALERIA,208.06
SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,74367.07
SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,61108.24
SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,162051.82
SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,436408.37
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,67566.44
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,235859.33
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,67566.44
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,67566.44
GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING CIDADE JARDIM,2712.62
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING CIDADE JARDIM,26940.09
FII SHOPPING CIDADE JARDIM,115009.64
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,179.24
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS,1667.03
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS,2477.03
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS,9607.19
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS,3147.61
INHAUMA FUNDO DE INVESTIMENTO IMOBILIARIO,88.8
INHAUMA FUNDO DE INVESTIMENTO IMOBILIARIO,69680.88
INHAUMA FUNDO DE INVESTIMENTO IMOBILIARIO,17919.82
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,14895.18
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4582.8
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,34971.92
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,18211.37
BANRISUL NOVAS FRONTEIRAS FII,64760.47
BANRISUL NOVAS FRONTEIRAS FII,62169.52
BANRISUL NOVAS FRONTEIRAS FII,71113.28
BANRISUL NOVAS FRONTEIRAS FII,8513.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,903436.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,2858.67
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,5937.49
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,5194.56
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,3613.85
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,3496.01
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,5379.95
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,3949.33
ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO,191298.62
ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO,3180.65
ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO,213022.41
ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO,5634.76
CEO CYRELA,198.45
CEO CYRELA COMMERCIAL PROPERTIES FII,198.0
FII CEO CYRELA COMMERCIAL PROPERTIES,198.0
FII CEO CYRELA COMMERCIAL PROPERTIES,198.5
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,242.81
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,407.59
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,52.71
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3005945.28
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,51516.67
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,4360.98
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,5487.99
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,291747.12
KINEA RENDIMENTOS IMOBILIÁRIOS FII,24161.87
KINEA RENDIMENTOS IMOBILIÁRIOS FII,20023.77
KINEA RENDIMENTOS IMOBILIÁRIOS FII,23699.0
KINEA RENDIMENTOS IMOBILIÁRIOS FII,60217.49
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,3479.45
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,5161.47
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,6224.71
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,5328.68
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,162.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,162.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,162.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,162.23
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6.35
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,8569.16
SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4227.43
JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII,3323.72
JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII,16429.07
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,1686952.46
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,2904723.42
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,4410584.72
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,5167687.77
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,2236656.88
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,1224508.44
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,733013.21
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,760597.0
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,5676.88
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,1987.73
HEDGE REALTY DEVELOPMENT FII,2000.0
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
SOLARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,61099.47
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO,661.0
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO,661.0
TRANSINC FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,2835.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,2888.24
FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,3932.96
FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,2966.98
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,394342.72
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,920545.28
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,430342.84
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,26534.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,4268.61
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,59426.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,6171.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,51489.0
CAIXA RIO BRAVO FUNDO DE FII,11900.67
CAIXA RIO BRAVO FUNDO DE FII,10887.03
CAIXA RIO BRAVO FUNDO DE FII,10973.03
CAIXA RIO BRAVO FUNDO DE FII,17320.64
CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,5000.0
CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,5000.0
CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,5000.03
CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,27250.55
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,2709.96
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,5248.82
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,2390.38
POLO CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2179.09
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,14548.58
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,39076.08
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,4836.78
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,48550.64
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,627580.81
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,540620.02
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2743.57
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,4395.73
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,4417.05
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,3152.76
SB FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - IMOBILIARIO,3998.57
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1038678.62
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,566145.52
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,566182.94
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,565929.56
FI IMOBILIARIO JHSF CATARINA CORPORATE BERLIM,789.18
FI IMOBILIARIO JHSF CATARINA CORPORATE BERLIM,103.18
FI IMOBILIARIO JHSF CATARINA CORPORATE BERLIM,103.18
FI IMOBILIARIO JHSF CATARINA CORPORATE BERLIM,103.18
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5704.74
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,281.74
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,651.19
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,72.22
GOLDEN FUNDO DE INVESTIMENTO IMOBILIARIO,198.8
GOLDEN FUNDO DE INVESTIMENTO IMOBILIARIO,79772.82
GOLDEN FUNDO DE INVESTIMENTO IMOBILIARIO,194.82
FUNDO DE INVESTIMENTO IMOBILIARIO FII GOLDEN,197.82
FII SHOPPING LIGHT,200.26
FII SHOPPING LIGHT,199.45
FII SHOPPING LIGHT,199.45
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT,199.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,5380.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,4560.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,5411.51
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,3734.79
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,119271.59
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,219140.44
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,331468.15
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,452885.1
RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,3514.43
RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,5047.84
RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,1943.93
RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,1000.0
SALUS -II- FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4870.64
