Nome_Fundo,Tipo,Valor
REAG RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5764577.51
REAG RIACHO  IMOBILIARIO - FII,CRI,19192803.51
REAG RIACHO  IMOBILIARIO - FII,Outras Cotas de FI,357460.42
RIO BRAVO CREDITO IMOBILIARIO I FII,CRI,21029043.46
RIO BRAVO CREDITO IMOBILIARIO I FII,FII,9286110.16
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,CRI,75228838.47
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,FII,32502676.87
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,153125707.26
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,776171.8
SAFIRA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,1816899.26
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,295372.05
SALUS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,357017.26
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,51191182.66
SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,64696000.0
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,2825699768.46
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,719304253.9
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8353695.29
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1220173.89
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,3082045.08
SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,126806634.91
SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,80681.39
SHOPPING IPIRANGA FII,Ações,206203700.94
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,109284801.49
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,8211857.57
SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,13177610.58
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,1626887811.42
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,172479.21
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,3166599.58
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,19986858.12
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,44789736.48
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1850490.67
SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1268512.28
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,12281625.67
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,0.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,19562114.95
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO,Ações,6725000.0
TAG ALIANZA BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,254414924.0
TAG ALIANZA BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,43724620.09
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,364470031.01
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,10154214.62
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,4481077.95
TC BTOWERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1620491.47
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,Ações de Sociedades,33532551.41
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,Cotas de Sociedades,49581521.07
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,Outras Cotas de FI,1440.61
TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1432964.75
TMJ FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,5970245.45
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,-519361.65
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,Cotas de Sociedades,100003996.0
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,Outras Cotas de FI,12541613.49
TREVISO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,74273.5
TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,7967449.51
TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,Outras Cotas de FI,1569781021.39
VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,191917672.25
VALORA RE III FI IMOBILIARIO - FII,CRI,36785835.73
VALORA RE III FI IMOBILIARIO - FII,Outras Cotas de FI,2725088.23
VAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,308857.77
VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1141753.31
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,CRI,171979037.21
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,LCI,44732040.18
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,Outros Ativos Financeiros,46207079.63
VGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,156797.53
VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6414971.05
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,LCI,518686090.97
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,556157197.94
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,16154708.62
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIDC,1240632.55
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,3119289.44
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,36714808.52
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,155934422.72
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,820000.97
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,299809034.83
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,660670.6
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,352466457.0
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,37847250.6
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Ações de Sociedades,150041908.94
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Outras Cotas de FI,4015858.16
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,Cotas de Sociedades,241536638.64
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,Outras Cotas de FI,116948041.02
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,19142446.81
XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO - FII,LCI,85108728.25
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,170217456.54
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,356423653.17
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,FII,3356432.0
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,LCI,16557535.23
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,55130688.4
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,60343716.95
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,LCI,76381522.93
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,60352556.2
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,8094.0
YAGO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,42.77
ZAHAV FUNDO DE INVESTIMENTOS IMOBILIÁRIOS FII,CRI,18360734.38
ZAHAV FUNDO DE INVESTIMENTOS IMOBILIÁRIOS FII,Outras Cotas de FI,25679.65
ÊXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,794049.49
