CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,863584.93,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,1174900.17,inf
12.809.972/0001-00,HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,4789.8,2246912.0,46910.35
12.809.972/0001-00,HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,14279.66,3018752.0,21140.22
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,95733.71,1967760.0,2055.45
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,169343.62,3935520.0,2323.98
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,27958.03,1876660.0,6712.42
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,40600.91,3571120.0,8795.66
12.969.125/0001-03,FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,0.0,164657.41,inf
12.969.125/0001-03,FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,0.0,27203565.53,inf
12.978.943/0001-72,RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,1682297.39,inf
12.989.974/0001-29,CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,0.0,20774.5,inf
13.012.312/0001-67,SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,74223.0,inf
13.020.465/0001-56,FII CAIXA DESENVOLVIMENTO IMOBILIARIO,0.0,2588077.01,inf
13.020.465/0001-56,FII CAIXA DESENVOLVIMENTO IMOBILIARIO,0.0,2671881.96,inf
13.020.465/0001-56,FII CAIXA DESENVOLVIMENTO IMOBILIARIO,0.0,67071.56,inf
13.020.465/0001-56,FII CAIXA DESENVOLVIMENTO IMOBILIARIO,0.0,67367.09,inf
13.022.993/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,127982.64,2559652.78,2000.0
13.022.993/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,260976.27,5219525.38,2000.0
13.022.993/0001-44,FII VBI FL 4440,162721.19,3254423.76,2000.0
13.022.993/0001-44,VBI FL 4440 FII,341566.79,6831335.73,2000.0
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,537280.49,15729374.88,2927.59
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,1574366.94,30247634.43,1921.26
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,656656.44,14655283.52,2231.8
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,1868337.98,32337053.28,1730.79
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,310574.83,13819862.61,4449.77
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,141989.06,28367086.41,19978.36
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1795631.78,36768600.71,2047.67
13.464.208/0001-03,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,0.0,21032.34,inf
13.464.208/0001-03,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,1469.0,29380.08,2000.01
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,34244.05,2439936.0,7125.14
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,130151.18,5032368.0,3866.56
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,68402.3,2592602.0,3790.23
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,172976.85,5185034.0,2997.53
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,76910.33,2007085.87,2609.64
13.551.286/0001-45,FII CENESP,123500.48,2470009.61,2000.0
13.551.286/0001-45,FII CENESP,123363.44,2467268.86,2000.0
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,196343.33,3926866.51,2000.0
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,66090.06,1321801.2,2000.0
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,40037.58,800751.59,2000.0
13.873.457/0001-52,AESAPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,2838877.89,inf
13.873.457/0001-52,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB RENDA EDUCACIONAL - FII,402940.55,5402950.0,1340.88
13.873.457/0001-52,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB RENDA EDUCACIONAL - FII,0.0,2283757.99,inf
13.873.457/0001-52,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB RENDA EDUCACIONAL - FII,196431.41,5239134.71,2667.16
13.966.653/0001-71,FII CYRELA THERA CORPORATE,63733.76,2552655.25,4005.19
13.966.653/0001-71,BM CYRELA THERA CORPORATE FII,127467.6,5189017.09,4070.85
13.966.653/0001-71,BM CYRELA THERA CORPORATE FII,63733.84,2699278.55,4235.24
13.966.653/0001-71,BM CYRELA THERA CORPORATE FII,127467.68,5488246.36,4305.6
13.974.819/0001-00,PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,2500751.19,inf
13.974.819/0001-00,FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,80998.8,5104876.06,6302.41
13.974.819/0001-00,FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,103086.73,2593734.59,2516.07
13.974.819/0001-00,FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,187434.99,5362487.93,2860.99
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,8512.56,170251.24,2000.0
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,25447.13,508942.66,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,34104.09,682081.73,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,84131.12,1682622.49,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,65951.93,1319038.62,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,19503.16,390063.26,2000.0
14.088.246/0001-71,FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,0.0,1713542.47,inf
14.088.246/0001-71,FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,0.0,3234044.19,inf
14.088.246/0001-71,FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,0.0,1395302.99,inf
14.088.246/0001-71,FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,0.0,3075850.47,inf
14.217.108/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,46034.14,5345886.0,11612.87
14.217.108/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,35466.19,10736836.0,30273.44
14.217.108/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,31262.82,5486850.0,17550.72
14.217.108/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,105038.81,10994249.99,10466.85
14.376.247/0001-11,FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATI,35998.37,1152103.12,3200.43
14.376.247/0001-11,BM BRASCAN LAJES CORPORATIVAS FII,91837.38,2268883.49,2470.54
14.376.247/0001-11,BM BRASCAN LAJES CORPORATIVAS FII,74721.91,1208355.18,1617.14
14.376.247/0001-11,BM BRASCAN LAJES CORPORATIVAS FII,65597.4,2543023.71,3876.71
14.410.722/0001-29,BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,7236259.22,48946804.64,676.41
14.410.722/0001-29,BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4189593.9,93208408.51,2224.76
14.410.722/0001-29,BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2504699.01,49998246.04,1996.18
14.410.722/0001-29,BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,10986186.3,100522212.77,914.99
14.413.342/0001-48,FII RENDA CORPORATIVA ANGICO - FII,0.0,4679000.29,inf
14.413.342/0001-48,FII RENDA CORPORATIVA ANGICO - FII,0.0,6072730.28,inf
14.413.342/0001-48,FII RENDA CORPORATIVA ANGICO - FII,0.0,6298737.84,inf
14.413.342/0001-48,FII RENDA CORPORATIVA ANGICO - FII,0.0,-0.0,-inf
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,0.0,1477296.04,inf
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,2324595.84,6224417.51,267.76
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,1055841.95,2901383.33,274.79
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,1882665.03,4465324.24,237.18
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,0.0,789047.5,inf
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,695602.06,1873584.1,269.35
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,66791.0,1377833.51,2062.9
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,42218.99,1691780.48,4007.16
14.665.312/0001-29,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,12722.61,254452.21,2000.0
14.721.889/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,0.0,2686911.92,inf
14.721.889/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,40805.18,4926780.42,12073.91
14.721.889/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,98294.78,2390494.72,2431.97
14.721.889/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,94012.27,5040400.83,5361.43
14.733.211/0001-48,HEDGE SHOPPING PRAÇA DA MOÇA FUNDO DE INVEST IMOB,126801.38,3075236.85,2425.24
14.733.211/0001-48,HEDGE SHOPPING PRAÇA DA MOÇA FUNDO DE INVEST IMOB,221235.3,1470765.46,664.8
14.733.211/0001-48,HEDGE SHOPPING PRAÇA DA MOÇA FUNDO DE INVEST IMOB,167601.8,2846026.65,1698.09
14.786.587/0001-10,VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,5985668.25,inf
14.788.458/0001-61,FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,164494.1,404585.49,245.96
14.788.492/0001-36,FII PATEO BANDEIRANTES,122516.43,2450328.56,2000.0
14.788.492/0001-36,FII PATEO BANDEIRANTES,310273.48,6205469.56,2000.0
14.788.492/0001-36,PATEO BANDEIRANTES FII,319307.91,6386158.17,2000.0
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII PATEO BANDEIRANTES,648629.46,12972589.21,2000.0
14.793.782/0001-78,RENDA DE ESCRITORIOS FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0,773149.65,inf
14.793.782/0001-78,RENDA DE ESCRITORIOS FUNDO DE INVESTIMENTO IMOBILIARIO FII,42874.92,1078200.2,2514.76
14.793.782/0001-78,RENDA DE ESCRITORIOS FUNDO DE INVESTIMENTO IMOBILIARIO FII,110788.19,8097000.8,7308.54
14.793.782/0001-78,RENDA DE ESCRITORIOS FUNDO DE INVESTIMENTO IMOBILIARIO FII,95918.62,8246736.4,8597.64
14.879.856/0001-93,FII SHOPPING JARDIM SUL,219540.62,3372908.33,1536.35
14.879.856/0001-93,SHOPPING JARDIM SUL FII,104469.1,6536327.93,6256.71
14.879.856/0001-93,SHOPPING JARDIM SUL FII,196274.61,3925492.25,2000.0
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,0.0,7930297.49,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,13044.55,4055757.58,31091.59
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,141226.52,7947720.0,5627.64
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,126896.69,3933720.0,3099.94
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,294221.2,7894200.0,2683.08
15.098.422/0001-19,FUNDO DE INVESTIMENTO IMOBILIARIO PLUS,171703.35,3434067.01,2000.0
15.098.422/0001-19,FI IMOBILIARIO PLUS,338345.88,6766917.61,2000.0
15.098.422/0001-19,FII PLUS,748464.51,7737406.47,1033.77
15.296.696/0001-12,VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,210349.04,4206980.87,2000.0
15.296.696/0001-12,VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,137650.11,2753002.21,2000.0
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,56633.77,2489893.73,4396.48
15.333.306/0001-37,EDIFICIO GALERIA FII,258503.3,5170066.03,2000.0
15.333.306/0001-37,EDIFICIO GALERIA FII,291545.96,2319939.5,795.74
15.333.306/0001-37,EDIFICIO GALERIA FII,262727.67,5254553.42,2000.0
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,188293.56,1617589.12,859.08
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,743495.87,3261081.02,438.61
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,282690.28,1654551.76,585.29
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,228.87,3228398.25,1410581.66
15.447.108/0001-02,INTERNACIONAL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,28368980.48,inf
15.447.108/0001-02,INTERNACIONAL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,45741453.51,inf
15.447.108/0001-02,INTERNACIONAL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,19590743.94,inf
15.447.108/0001-02,INTERNACIONAL SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO,854121.07,17082421.35,2000.0
15.447.110/0001-73,FII CIDADE JARDIM SHOPPING,735977.57,14719551.42,2000.0
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9898.25,3290340.0,33241.63
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,188002.35,6580680.0,3500.32
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,8218102.47,inf
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,86614.16,1732283.14,2000.0
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,181991.33,3639826.58,2000.0
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,89946.86,1798937.12,2000.0
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,97932.59,1958651.71,2000.0
15.576.907/0001-70,FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,420358.27,9922500.0,2360.49
15.576.907/0001-70,FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,1507360.43,23044744.8,1528.81
15.576.907/0001-70,FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,692703.49,10935000.0,1578.6
15.576.907/0001-70,FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,2118559.61,29300405.1,1383.03
15.799.397/0001-09,CEO CYRELA COMMERCIAL PROPERTIES FII,0.01,5972690.81,59726908125.0
15.799.397/0001-09,CEO CYRELA COMMERCIAL PROPERTIES FII,0.0,3081760.51,inf
15.799.397/0001-09,CEO CYRELA COMMERCIAL PROPERTIES FII,0.0,6166917.96,inf
16.671.412/0001-93,SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,342502.62,7433471.26,2170.34
16.671.412/0001-93,SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,283715.94,12847547.05,4528.31
16.671.412/0001-93,SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,487747.69,9158592.0,1877.73
16.671.412/0001-93,SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1847068.52,17635062.06,954.76
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,3034209.02,56541975.48,1863.48
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,0.0,125504088.34,inf
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,3438315.22,64865857.97,1886.56
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,0.0,129109865.85,inf
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,783775.06,7525795.9,960.2
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,384859.94,12314307.0,3199.69
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,171132.55,6060570.7,3541.45
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,196338.32,12024558.6,6124.41
16.841.067/0001-99,SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,475353.86,inf
16.841.067/0001-99,SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,768757.73,inf
16.841.067/0001-99,SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,598724.89,inf
16.841.067/0001-99,SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1282590.4,inf
16.875.388/0001-04,HEDGE TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIARIO,50583.82,4461229.2,8819.48
16.875.388/0001-04,HEDGE TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIARIO,73896.35,6805467.6,9209.48
16.915.840/0001-14,SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,375643.83,15148767.28,4032.75
16.915.840/0001-14,SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,987043.23,30635425.28,3103.76
16.915.840/0001-14,SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,546254.86,15711918.48,2876.3
16.915.840/0001-14,SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1226302.25,31423836.96,2562.49
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,6929040.98,6929040.98,100.0
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,13871260.49,13871260.49,100.0
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,6954.66,7014014.0,100853.44
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,0.0,14081188.98,inf
16.924.913/0001-34,VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,73951.7,inf
16.929.519/0001-99,HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,214726.52,51592450.0,24027.05
16.929.519/0001-99,HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,54846.62,51592450.0,94066.78
17.007.443/0001-07,TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,2057698.84,inf
17.007.443/0001-07,TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,3996999.74,inf
17.007.443/0001-07,TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,2020030.7,inf
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,55457.65,1109153.08,2000.0
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,157865.47,3282127.19,2079.07
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,80806.5,1630785.82,2018.14
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,0.0,3391873.87,inf
17.025.970/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,0.0,14653248.74,inf
17.035.124/0001-05,FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,0.0,254513.66,inf
17.035.124/0001-05,FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,0.0,863140.51,inf
17.035.124/0001-05,FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,0.0,504400.05,inf
17.143.998/0001-86,CSHG GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,2646447.87,inf
17.143.998/0001-86,CSHG GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13777.1,4283384.7,31090.61
17.143.998/0001-86,CSHG GR LOUVEIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,110395.38,2061177.57,1867.09
17.143.998/0001-86,CSHG GR LOUVEIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,184732.31,4122355.2,2231.53
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,0.0,1999818.76,inf
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,10462.33,4061050.0,38815.92
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,62337.61,2207400.24,3541.04
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,67891.84,4414800.0,6502.7
17.156.502/0001-09,POLO FII RECEBÍVEIS IMOBILIÁRIOS II,217694.62,4353892.34,2000.0
17.156.502/0001-09,POLO FII RECEBÍVEIS IMOBILIÁRIOS II,82120.85,1642416.96,2000.0
17.156.502/0001-09,POLO FII RECEBÍVEIS IMOBILIÁRIOS II,96632.78,1932655.51,2000.0
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,11703.51,2127790.0,18180.79
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,9968.48,3448760.0,34596.65
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,8504.36,1407980.0,16555.98
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,7194.67,2594480.0,36061.14
17.198.404/0001-34,JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,28292.22,inf
17.198.500/0001-82,SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,136905.67,2738113.43,2000.0
17.198.500/0001-82,SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,140980.84,2819616.76,2000.0
17.209.378/0001-00,LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,239516.52,4790330.36,2000.0
17.209.378/0001-00,LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,419478.11,8389562.25,2000.0
17.282.011/0001-04,FUNDO DE INVESTIMENTO IMOBILIARIO FII GOLDEN,431641.77,8632835.31,2000.0
17.282.011/0001-04,GOLDEN FUNDO DE INVESTIMENTO IMOBILIARIO,3678997.65,73579952.91,2000.0
17.282.011/0001-04,GOLDEN FUNDO DE INVESTIMENTO IMOBILIARIO - FII,865274.13,17305482.51,2000.0
17.282.011/0001-04,GOLDEN FUNDO DE INVESTIMENTO IMOBILIARIO,1735678.72,34713574.39,2000.0
17.308.805/0001-08,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING LIGHT,0.0,2825523.16,inf
17.308.805/0001-08,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING LIGHT,0.0,6720751.9,inf
17.308.805/0001-08,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING LIGHT,0.0,2801016.33,inf
17.308.805/0001-08,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING LIGHT,0.0,7535690.75,inf
17.311.079/0001-74,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,0.0,-0.0,-inf
17.324.357/0001-28,FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,285899.25,9751589.02,3410.85
17.324.357/0001-28,FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,430134.48,13340616.18,3101.5
17.329.029/0001-14,FATOR IFIX FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,676469.32,inf
17.329.029/0001-14,RIO BRAVO IFIX FUNDO DE INVESTIMENTO IMOBILIARIO,5174.02,1880864.6,36352.09
17.365.105/0001-47,FUNDO DE INVESTIMENTO IMOBILIARIO - FII TB OFFICE,318473.85,6369476.97,2000.0
17.365.105/0001-47,TB OFFICE FII,21580.11,17596871.48,81542.08
17.365.105/0001-47,TB OFFICE FII,62089.17,9068294.6,14605.28
17.365.105/0001-47,TB OFFICE FII,195302.66,18817601.79,9635.1
17.554.274/0001-25,VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,12424308.61,inf
17.554.274/0001-25,VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,3090958.16,27848781.56,900.98
17.554.274/0001-25,VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,65185.97,41977916.81,64397.17
17.568.605/0001-86,MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,4639578.32,inf
