Nome_Fundo,Tipo,Valor
CAPITANIA SECURITIES II FII,FII,1967684260.09
CAPITANIA SECURITIES II FII,Outras Cotas de FI,85988697.7
CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOB. - FII,CRI/CRA,2385877312.85
CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOB. - FII,FII,935850482.79
CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOB. - FII,Outras Cotas de FI,1124696.52
CAPITÂNIA FIAGRO,CRI/CRA,584448225.08
CAPITÂNIA FIAGRO,FIDC,116974771.41
CAPITÂNIA FIAGRO,FII,21438482.07
CAPITÂNIA FIAGRO,Outras Cotas de FI,48337905.21
CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,4570.57
CARNAUBA FII,Ações,80418878.46
CARNAUBA FII,Outras Cotas de FI,1895353.08
CARTESIA RECEBIVEIS IMOBILIÁRIOS - FII,CRI/CRA,734285052.77
CARTESIA RECEBIVEIS IMOBILIÁRIOS - FII,Outras Cotas de FI,203693522.65
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FI IMOBILIÁRIO,CRI/CRA,174218548.7
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FI IMOBILIÁRIO,FII,3226446.0
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FI IMOBILIÁRIO,Outras Cotas de FI,7808914.56
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,35936082.51
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,321.9
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,38086600.0
CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,-14778.85
CATUAI VBI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,25083353.5
CATUAÍ VBI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,17621574.79
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,13004101.84
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,62730909.77
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,FIDC,1944826.05
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,2525741.66
CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações,32835733.0
CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,74420000.0
CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,167098161.32
CICA JUNDIAÍ - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3565034.83
CIDADE JARDIM CONTINENTAL TOWER FII,LCI/LCA,35277359.83
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,4019992.25
CIX ITAPURANGA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,149370077.04
CIX ITAPURANGA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,144728.24
CIX MUIRAQUITAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,122584666.34
CIX MUIRAQUITAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,12326.11
CIX PONTA NEGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,26908985.42
CIX PONTA NEGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,322960.78
CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,344801130.29
CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO,FII,40259971.64
CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,492144697.49
CLD GUARULHOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,225248802.0
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,217801897.97
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,8769.09
COAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB,CRI/CRA,166999191.23
COAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB,FIDC,5654011.41
COAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB,Outras Cotas de FI,13206167.68
CONSORCIO DO EMPREENDIMENTO NCPFI-RJ FII,Outras Cotas de FI,82838.23
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,120000000.0
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7210361.26
CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,4339402.52
COOPBENS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,613684.36
CORPORATE OFFICE PROPERTIES FII,Outras Cotas de FI,879004.92
CORPORATE OFFICE PROPERTIES FII - FII,Outras Cotas de FI,23107719.29
CORPORATE OFFICE PROPERTIES FII - FUNDO DE INV.  IMOBILIARIO,Outras Cotas de FI,1098111.14
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,12898961.0
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,130739929.03
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,44851176.04
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,202668.53
CROMOSSOMO REAL ESTATE  RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,3589743.85
CSHG IMOBILIARIO FOF - FDO INVESTIMENTO IMOB - FII,CRI/CRA,5986718.9
CSHG IMOBILIARIO FOF - FDO INVESTIMENTO IMOB - FII,FII,1004782510.04
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,384158104.47
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,935977851.13
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,1668897476.69
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI/LCA,1382567524.11
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,4002.16
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,0.0
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,2012.0
CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,CRI/CRA,5743563300.41
CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,FII,873647351.5
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,13000.36
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,646796536.16
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,3000.0
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,1585776257.5
CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,9508879.52
CTN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,27168861.76
CV HAUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,3281470.41
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,CRI/CRA,53260579.74
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,Outros Ativos Financeiros,2551790.98
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,512432469.95
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,21541764.74
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,40371638.62
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,54873709.08
CYRELA DESENVOLVIMENTO LOG FUNDO DE INVESTIMENTO IMOB,Ações de Sociedades,69379477.13
CYRELA DESENVOLVIMENTO LOG FUNDO DE INVESTIMENTO IMOB,Outros Ativos Financeiros,34533297.09
CYRELA DESENVOLVIMENTO LOGISTICO FII,Ações de Sociedades,119560680.68
CYRELA DESENVOLVIMENTO LOGISTICO FII,Outros Ativos Financeiros,14251860.83
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,35161755.87
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,865346.48
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,1632363.26
DELTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações,5000000.0
DELTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,5000000.0
DELTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,83351.05
DEMETER FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO,Outros Ativos Financeiros,37505326.36
DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,CRI/CRA,50262053.25
DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,FII,331480634.28
DEVANT FUNDO DE INVESTIMENTO  - FIAGRO,CRI/CRA,242656496.44
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,3219269.32
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,5096286.0
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,CRI/CRA,4799025779.17
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,FII,405234143.61
DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,237365.29
DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,10433468.25
DOVEL FII,Outras Cotas de FI,9925052.39
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8507249.22
ECOAGRO I,CRI/CRA,276319914.42
ECOAGRO I,FIDC,7664806.76
ECOAGRO I,Outras Cotas de FI,811539202.87
ECOAGRO I - FIAGRO IMOB,CRI/CRA,174427097.51
ECOAGRO I - FIAGRO IMOB,FIDC,2589340.37
ECOAGRO I - FIAGRO IMOB,Outras Cotas de FI,10030029.38
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB,CRI/CRA,106747823.77
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB,FIDC,3392271.62
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB,Outras Cotas de FI,26190.29
ECOAGRO MULTIPLICA II FIAGRO - FII,CRI/CRA,9071796.3
ECOAGRO MULTIPLICA II FIAGRO - FII,Outras Cotas de FI,1014105.14
ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,3985082.35
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,CRI/CRA,51125720.57
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,Outras Cotas de FI,5483756.21
ENCONTRO DAS ÁGUAS II  - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,226679282.04
ENCONTRO DAS ÁGUAS II  - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,438188.01
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,CRI/CRA,233836102.98
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,FII,5907538.3
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,Outros Ativos Financeiros,21821720.07
ESPANHOL FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,31491798.44
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,294281527.19
ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,3575626.94
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,2864738.32
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,250737182.35
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,194726258.54
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3909087.24
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,74141443.71
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,FII,13662132.63
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,50340833.06
EXITUS FIAGRO - IMOBILIÁRIO,LCI/LCA,27180140.97
EXITUS FIAGRO - IMOBILIÁRIO,Outras Cotas de FI,553442.15
EXITUS FIAGRO - IMOBILIÁRIO,Outros Ativos Financeiros,5444218.55
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI/LCA,51748136.01
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,16934542.59
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,8190270.34
EXITUS PLUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI/LCA,26263478.36
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,Outras Cotas de FI,168466346.03
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,CRI/CRA,207145719.07
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,FII,19342229.42
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,Outras Cotas de FI,28009406.68
FATOR VERITA FII,CRI/CRA,5266352541.04
FATOR VERITA FII,FII,605946699.08
FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB,CRI/CRA,61672925.08
FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB,FII,10619262.08
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,106228806.5
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,9221.23
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,732000000.0
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,CRI/CRA,2636342294.27
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,Outras Cotas de FI,145034624.74
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,CRI/CRA,343211389.78
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,FIDC,30300935.75
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,Outras Cotas de FI,11784388.58
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,Outros Ativos Financeiros,20123110.5
FIAGRO VALORA CRA,CRI/CRA,897099828.67
FIAGRO VALORA CRA,Outras Cotas de FI,42016423.66
FII  MAUA CAPITAL DESENVOLVIMENTO URBANO,Ações de Sociedades,8245000.0
FII  MAUA CAPITAL DESENVOLVIMENTO URBANO,CRI/CRA,63553836.95
FII  MAUA CAPITAL DESENVOLVIMENTO URBANO,Outras Cotas de FI,3860592.45
FII  MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,CRI/CRA,1364062640.29
FII  MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,FII,232464191.34
FII  MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,Outras Cotas de FI,22157905.29
FII - ANHANGUERA EDUCACIONAL,Outras Cotas de FI,2393342.37
FII - BLUE RECEBÍVEIS IMOBILIÁRIOS,CRI/CRA,26235508.35
FII - BLUE RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,952719.24
FII - BTG PACTUAL CRÉDITO IMOBILIÁRIO,CRI/CRA,828864002.08
FII - BTG PACTUAL CRÉDITO IMOBILIÁRIO,FII,78874732.2
FII - BTG PACTUAL CRÉDITO IMOBILIÁRIO,Outras Cotas de FI,116873216.29
FII AAA CORPORATE OFFICE FUND,FII,107680021.03
FII AAA CORPORATE OFFICE FUND,Outros Ativos Financeiros,15836410.76
FII AF INVEST CRI,CRI/CRA,289264622.17
FII AF INVEST CRI,FII,995500.0
FII AF INVEST CRI,Outras Cotas de FI,4582191.18
FII AF INVEST CRI RECEBIVEIS IMOBILIARIOS,CRI/CRA,279548724.31
FII AF INVEST CRI RECEBIVEIS IMOBILIARIOS,FII,567550.0
FII AF INVEST CRI RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,43035374.02
FII ANCAR IC,FII,20267817.02
FII ANCAR IC,Outras Cotas de FI,52103604.49
FII ANHANGUERA EDUCACIONAL,Outras Cotas de FI,7373896.93
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,CRI/CRA,802038312.11
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,FII,68290470.92
FII BM BRASCAN LAJES CORPORATIVAS,Outras Cotas de FI,59672981.38
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,CRI/CRA,14705433.96
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,FII,1299126196.65
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,Outros Ativos Financeiros,47939985.86
FII BRISA RENDA IMOBILIARIA,Ações de Sociedades,1155722419.3
FII BRISA RENDA IMOBILIARIA,Outras Cotas de FI,135497718.31
FII BRISA RENDA IMOBILIARIA,Outros Ativos Financeiros,36886531.94
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,FII,115949422.01
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,Outros Ativos Financeiros,22795680.6
FII BTG PACTUAL CORPORATE OFFICE FUND,CRI/CRA,261413568.57
FII BTG PACTUAL CORPORATE OFFICE FUND,FII,2866237150.22
FII BTG PACTUAL CORPORATE OFFICE FUND,Outras Cotas de FI,16716733.58
FII BTG PACTUAL CORPORATE OFFICE FUND,Outros Ativos Financeiros,34172922.59
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,CRI/CRA,906654530.91
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,FII,84206338.19
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,Outras Cotas de FI,27660194.81
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO FII,CRI/CRA,865098220.42
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO FII,FII,83876165.0
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO FII,Outras Cotas de FI,91746948.02
FII BTG PACTUAL FUNDO DE CRI,CRI/CRA,795295339.34
FII BTG PACTUAL FUNDO DE CRI,FII,84866449.78
FII BTG PACTUAL FUNDO DE CRI,Outras Cotas de FI,146808555.74
FII BTG PACTUAL FUNDO DE FUNDOS,CRI/CRA,906097268.5
FII BTG PACTUAL FUNDO DE FUNDOS,FII,6536135626.14
FII BTG PACTUAL FUNDO DE FUNDOS,Outras Cotas de FI,303764086.41
FII BTG PACTUAL PRIME OFFICES I,Outros Ativos Financeiros,31674312.35
FII BTG PACTUAL PRIME OFFICES I  FII,Outras Cotas de FI,58626275.14
FII BTG PACTUAL PRIME OFFICES I  FII,Outros Ativos Financeiros,2018668.28
FII BTG PACTUAL TERRAS AGRICOLAS,Outras Cotas de FI,53295428.67
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,Ações de Sociedades,952000464.0
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,Outros Ativos Financeiros,25296436.18
FII CAMPUS FARIA LIMA,Outras Cotas de FI,5115439.66
FII CEO CYRELA COMMERCIAL PROPERTIES,Outras Cotas de FI,13080146.94
FII CYRELA DESENVOLVIMENTO LOGISTICO,Ações de Sociedades,88306526.26
FII CYRELA DESENVOLVIMENTO LOGISTICO,Outros Ativos Financeiros,15853682.58
FII DESENVOLVIMENTO 1 MODALMAIS,Ações de Sociedades,190168423.54
FII EDIFICIO ALMIRANTE BARROSO,Outras Cotas de FI,1425730.24
FII EDIFICIO GALERIA,Outras Cotas de FI,2365593.45
FII EDIFÍCIO ALMIRANTE BARROSO,Outras Cotas de FI,4569884.84
FII EMPIRICA RECEBIVEIS IMOBILIARIOS,CRI/CRA,16820224.53
FII EMPIRICA RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,2008276.13
FII EXCLUSIVO INFRA PATRIMONIAL II,FII,81871203.1
FII EXCLUSIVO INFRA PATRIMONIAL II,Outras Cotas de FI,8035064.95
FII GAZIT MALLS,FII,351512231.89
FII GAZIT MALLS,Outros Ativos Financeiros,49543490.89
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,CRI/CRA,794700907.59
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,FII,52923433.14
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,Outras Cotas de FI,18746044.98
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,205220992.07
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,9045030.87
FII HOSPITAL DA CRIANCA,Outras Cotas de FI,1079460.59
FII HOSPITAL NOSSA SENHORA DE LOURDES,Outras Cotas de FI,33826780.81
FII HOSPITAL UNIMED SUL CAPIXABA,Outras Cotas de FI,5434341.63
FII HOTEL MAXINVEST,Outras Cotas de FI,7163666.92
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,CRI/CRA,6879713094.59
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,FII,2329207091.6
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,494466648.65
FII JASC RENDA VAREJO ESSENCIAL,Ações de Sociedades,19999520.73
FII JASC RENDA VAREJO ESSENCIAL,Outras Cotas de FI,22775676.45
FII JIVE PROPERTIES III FII,Outras Cotas de FI,1049070.9
FII JIVE PROPERTIES III FII,Outros Ativos Financeiros,651126.3
FII LEBLON REALTY DESENVOLVIMENTO I,Ações de Sociedades,22600300.0
FII LEBLON REALTY DESENVOLVIMENTO I,Outras Cotas de FI,2550232.37
FII LEBLON REALTY DESENVOLVIMENTO I,Outros Ativos Financeiros,1921489.47
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,CRI/CRA,171565609.31
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,Outras Cotas de FI,9173288.21
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS,CRI/CRA,1399467203.16
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS,FII,237169485.43
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,13919396.65
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,CRI/CRA,1335922670.39
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,FII,231779096.36
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,Outras Cotas de FI,28496525.43
FII MAUA PROPRIEDADES PARA INVESTIMENTO,Outras Cotas de FI,2585725.64
FII MAX RETAIL,Outras Cotas de FI,1997694.48
FII MAXI RENDA,Ações de Sociedades,280207089.66
FII MAXI RENDA,CRI/CRA,2047749264.8
FII MAXI RENDA,FII,380907373.82
FII MAXI RENDA,Outras Cotas de FI,142842703.62
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,140216208.0
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,25424.0
FII MOGNO CRI MULTIESTRATÉGIA,CRI/CRA,198164437.98
FII MOGNO CRI MULTIESTRATÉGIA,FII,28835683.98
FII MOGNO CRI MULTIESTRATÉGIA,Outras Cotas de FI,34561728.01
FII MULTI RENDA URBANA,Outras Cotas de FI,8818975.37
FII MULTIESTRATEGIA SANTA CATARINA,LCI/LCA,116498196.92
FII MULTIESTRATEGIA SANTA CATARINA,Outras Cotas de FI,54895475.8
FII MULTIESTRATEGIA SANTA CATARINA,Outros Ativos Financeiros,10000000.0
FII NCH BRASIL RECEBÍVEIS IMOBILIÁRIOS,CRI/CRA,280477966.55
FII NCH BRASIL RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,30771765.09
FII NCH EQI HIGH YIELD RI,CRI/CRA,282265738.34
FII NCH EQI HIGH YIELD RI,Outras Cotas de FI,27332294.83
FII PANORAMA LAST MILE SBC,Outras Cotas de FI,1331870.16
FII PARQUE DOM PEDRO SHOPPING CENTER,FII,1194318660.16
FII PARQUE DOM PEDRO SHOPPING CENTER,Outras Cotas de FI,72003320.96
FII POLO SHOPPING INDAIATUBA,Outras Cotas de FI,7103594.3
FII PRIME PORTFOLIO,FII,209079982.08
FII PRIME PORTFOLIO,Outras Cotas de FI,2117437.84
FII PRIME PORTFOLIO,Outros Ativos Financeiros,216026.74
FII RB CAPITAL I FUNDO DE FUNDOS,CRI/CRA,4021683.13
FII RB CAPITAL I FUNDO DE FUNDOS,FII,336387037.63
FII RB CAPITAL I FUNDO DE FUNDOS,Outras Cotas de FI,14400281.55
FII RBR CREDITO IMOBILIARIO HIGH YIELD,CRI/CRA,2083017623.15
FII RBR CREDITO IMOBILIARIO HIGH YIELD,FII,276919638.59
FII RBR CREDITO IMOBILIARIO HIGH YIELD,LCI/LCA,55375815.99
FII RBR CREDITO IMOBILIARIO HIGH YIELD,Outras Cotas de FI,12442897.81
FII RBR CREDITO IMOBILIARIO HIGH YIELD,Outros Ativos Financeiros,227012131.0
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,CRI/CRA,87185551.77
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,Outras Cotas de FI,42310618.47
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,Outros Ativos Financeiros,12048501.2
FII RBR CRÉDITO PULVERIZADO RESPONSABILIDADE LIMITADA,CRI/CRA,55161337.91
FII RBR DESENVOLVIMENTO III,Ações de Sociedades,651557635.0
FII RBR DESENVOLVIMENTO III,Outras Cotas de FI,2613656.04
FII RBR DESENVOLVIMENTO IV,Ações de Sociedades,121842390.0
FII RBR DESENVOLVIMENTO IV,Outras Cotas de FI,583157.98
FII RBR OPORTUNIDADES EM CREDITO IMOBILIARIO,CRI/CRA,343998068.65
FII RBR OPORTUNIDADES EM CREDITO IMOBILIARIO,Outras Cotas de FI,111838829.59
FII RBR RENDIMENTO HIGH GRADE,CRI/CRA,5164381518.79
FII RBR RENDIMENTO HIGH GRADE,FII,276417563.51
FII RBR RENDIMENTO HIGH GRADE,Outras Cotas de FI,119848820.47
FII RBR RENDIMENTO HIGH GRADE,Outros Ativos Financeiros,54845190.09
FII REC LOGISTICA,CRI/CRA,3520598.53
