Nome_Fundo,Tipo,Valor
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,67322.94
REAG CEDRO  -FUNDO DE INVESTIMENTO IMOBILIARIO- FII,Outras Cotas de FI,42.31
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,Outras Cotas de FI,346783.18
REAG RIACHO  IMOBILIARIO - FII,Outras Cotas de FI,1466490.07
REIT RIVIERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,28999657.96
REIT RIVIERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,3311865.8
RIO BRAVO CREDITO IMOBILIARIO I FII,CRI,22567249.95
RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO,CRI,42360718.73
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,33007812.82
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,7075677.11
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,111998.79
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,11277102.57
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,741843000.0
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,132430000.0
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,4317208.6
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2893322.2
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,195923.77
SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,700265.92
SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,243898.02
SHOPPING IPIRANGA FII,Outras Cotas de FI,37186.79
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,362445000.0
SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,10494.78
SP DOWNTOWN - FII,LCI,3744196.03
SP DOWNTOWN - FII,Outros Ativos Financeiros,2530579.88
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,290958.91
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,11190000.0
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,263036.13
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,21061065.15
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,974910.04
TAG ALIANZA BTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,86080190.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,90018574.0
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,993742.6
TC BTOWERS FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,505670.43
TC EMPRO FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,20993518.54
TC EMPRO FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,134.35
TC JVF FUNDO DE INVESTIMENTOS IMOBILIARIOS - FII,Outras Cotas de FI,29914.25
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,1339046.5
TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,481426.38
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,CRI,27435769.49
VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,Outros Ativos Financeiros,12104220.61
VGS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,85917.08
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,83991660.0
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,56433163.19
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Outras Cotas de FI,866245.6
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,Outros Ativos Financeiros,14699000.0
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,Cotas de Sociedades,35874208.43
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,Outras Cotas de FI,11019797.85
WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,27645445.0
WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,3653330.23
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRO,LCI,432670.34
XP RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,115505511.52
