Nome_Fundo,Publico_Alvo
SUNO MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
OUTLET SANTA MARIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PILAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
R8 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS IV,INVESTIDOR PROFISSIONAL
BTG RE STRUCTURED OPPORTUNITIES  FII,INVESTIDOR PROFISSIONAL
REC - FAMI FUNDO DE CRI COTAS AMORTIZAVEIS FII,INVESTIDORES EM GERAL
IMIGRANTES IV - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
CL CASTELO BRANCO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII SINAI REALTY - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XP HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CODEMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CAPITANIA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIA,INVESTIDORES EM GERAL
NAVI IMOBILIÁRIO TOTAL RETURN 2 FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO APEX REALTY - FII,INVESTIDORES EM GERAL
D3 TZI DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
SANDALS FII,INVESTIDOR PROFISSIONAL
AJU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
INTER DESENVOLVIMENTO FII RESPONSABILIDADE LIMITADA.,INVESTIDORES EM GERAL
VALORA CRI INFRA II FII DE RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
VERA CRUZ THREE FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
GESIM SMART FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ONDA DESENVOLVIMENTO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
ORIZ RAIZ FIAGRO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII RBR CRÉDITO PULVERIZADO RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
VERA CRUZ THREE FEEDER FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
JPR DS FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDAD,INVESTIDORES EM GERAL
EXITUS PLUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LCP SPECIAL OPPORTUNITIES I FII RESPONSABILIDADE ILIMITADA,INVESTIDORES EM GERAL
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ÍCONE - FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
ARC PLAZA IGUATEMI I - FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
BOQ1 FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO FII,INVESTIDOR QUALIFICADO
OTTER FINO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
RWM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ESPANHOL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SGON FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
TCG FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
JHSF CAPITAL BELA VISTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JHSF CAPITAL PONTA NEGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CROMOSSOMO REAL ESTATE  RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FII ECOPARQUE BAIRROS INTEGRADOS,INVESTIDOR QUALIFICADO
JAFFA NOV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KOMBI AZUL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAXI RENDA FI IMOBILIARIO FII,INVESTIDORES EM GERAL
FII MAXI RENDA,INVESTIDORES EM GERAL
