Nome_Fundo,Publico_Alvo
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII GALWAN UP ASSET HOTE,INVESTIDOR QUALIFICADO
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII ESTOQUE RESIDENCIAL VITACON,INVESTIDOR QUALIFICADO
MULTI PROPERTIES FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM MASTER,INVESTIDOR PROFISSIONAL
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ALZ I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
GOODMAN PATRIMONIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK E - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO CJ - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL XII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM QUATRO BARRAS,INVESTIDOR QUALIFICADO
TOP CENTER FII,INVESTIDOR QUALIFICADO
JK TOWN FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,INVESTIDORES EM GERAL
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,INVESTIDORES EM GERAL
BRL V FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA INDICES DE PREÇOS FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MONSUABA II,INVESTIDORES EM GERAL
CIX CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GOLDEN WEST - VX - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII BRAZIL REAL ESTATE VICTORY FUND I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,INVESTIDOR QUALIFICADO
CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
