Nome_Fundo,Tipo,Valor
CSHG IMOBILIARIO FOF - FDO INVESTIMENTO IMOB - FII,FII,483557521.14
CSHG IMOBILIARIO FOF - FUNDO DE INVESTIMENTO IMO - FII,FII,486110933.52
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,704579814.72
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,692057746.84
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,133249486.58
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,1619673207.98
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,81774956.9
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI/LCA,195803290.59
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,4505.16
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,79562.66
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,0.0
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,1509.0
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,CRI,3462219939.15
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,FII,697880068.51
CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,CRI/CRA,1385481370.57
CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,FII,224826454.11
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,73544542.13
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,158889701.65
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,390197482.29
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,Ações de Sociedades,9000.27
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,CRI,382710385.01
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,FII,1091123427.94
CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,9318725.38
CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,7232726.82
CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,465696.98
CTN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,13873627.72
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,CRI,35411941.86
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,CRI/CRA,12490683.34
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,Outros Ativos Financeiros,7346696.83
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,217394025.23
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,108898811.96
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,26196126.5
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,25376280.21
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,126330616.86
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,27631361.68
CYRELA DESENVOLVIMENTO LOGISTICO FII,Outros Ativos Financeiros,65296544.12
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,794021.89
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,887375.1
DEVANT FIAGRO IMOBILIÁRIO,CRI,30803977.57
DEVANT FIAGRO IMOBILIÁRIO,Outros Ativos Financeiros,157839714.6
DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,CRI/CRA,16067793.12
DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,FII,79464985.88
DEVANT FUNDO DE INVESTIMENTO  - FIAGRO,CRI/CRA,62887881.71
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,13859683.53
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,3341981.65
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,7079429.5
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,CRI,3737438803.04
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,CRI/CRA,1257613183.5
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,FII,372503716.98
DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1317421.18
DOVEL FII,Outras Cotas de FI,9718648.58
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,13273370.65
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,CRI/CRA,90871493.84
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,FIDC,18392847.66
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,Outras Cotas de FI,4001127.86
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,Outros Ativos Financeiros,135657223.63
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,CRI/CRA,17842356.74
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,Outras Cotas de FI,425378.15
ENCONTRO DAS ÁGUAS II  - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,278979.06
ENCONTRO DAS ÁGUAS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,-724275064.66
ENCONTRO DAS ÁGUAS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,29689858.87
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,CRI,50115250.09
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,FII,537531.8
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,Outros Ativos Financeiros,1258349.28
EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII,CRI,94934852.19
EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII,CRI/CRA,47956276.68
EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII,FII,992800.9
EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII,Outros Ativos Financeiros,8801482.04
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,487080269.4
ETR PROPERTIES FUNDO DE INVESTIMENTO,Outras Cotas de FI,995618.53
ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,1101062.13
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,597017.44
EUROPA 105 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,1213844.75
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,257194485.06
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,81000552.86
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,206112054.34
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,792.0
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3435394.7
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,3859677.64
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,CRI,34676924.34
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,19454311.79
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,FII,8180550.84
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,3618067.01
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,24165372.01
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,8184347.97
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,Outras Cotas de FI,240669146.0
F.I.I. HOSPITAL UNIMED MACEIÓ,Outras Cotas de FI,2138608.19
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,CRI,171054144.16
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,FII,12303260.59
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,Outras Cotas de FI,10392705.54
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,CRI/CRA,52099279.46
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,FII,4977714.19
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,Outras Cotas de FI,6501138.59
FATOR VERITA FII,CRI,3377515195.45
FATOR VERITA FII,CRI/CRA,1310765375.26
FATOR VERITA FII,FII,528677977.22
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,104303742.0
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,24965.24
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,732000000.0
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,CRI/CRA,483308529.87
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,Outras Cotas de FI,206644461.62
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,Outros Ativos Financeiros,726753533.8
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,CRI/CRA,51254777.72
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,Outras Cotas de FI,2548441.9
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,Outros Ativos Financeiros,72265555.22
FII  MAUA CAPITAL DESENVOLVIMENTO URBANO,CRI,21928438.21
FII  MAUA CAPITAL DESENVOLVIMENTO URBANO,Outras Cotas de FI,287019.46
FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,CRI,53832000.57
FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,FII,214307257.42
FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR,Ações de Sociedades,1792418.02
FII - HOSPITAL NOSSA SENHORA DE LOURDES,Outras Cotas de FI,7606482.01
FII - RBR DESENVOLVIMENTO III,Ações de Sociedades,157622853.0
FII - RBR DESENVOLVIMENTO III,Outras Cotas de FI,456941.96
FII ALMIRANTE BARROSO,Outras Cotas de FI,8282686.15
FII ANCAR IC,FII,4688869.46
FII ANCAR IC,Outras Cotas de FI,56534736.97
FII ANHANGUERA EDUCACIONAL,Outras Cotas de FI,9145776.87
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,CRI,1245162592.17
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,CRI/CRA,395656035.44
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,FII,152115386.02
FII BLUE RECEBÍVEIS IMOBILIÁRIOS,CRI/CRA,8759267.61
FII BLUE RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,472174.71
FII BM BRASCAN LAJES CORPORATIVAS,Outras Cotas de FI,9709668.03
FII BM BRASCAN LAJES CORPORATIVAS - FII,Outras Cotas de FI,3957803.28
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,CRI,13012407.79
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,CRI/CRA,4198796.16
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,FII,1317641475.06
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,Outros Ativos Financeiros,53882464.64
FII BRISA RENDA IMOBILIARIA,Ações de Sociedades,962970224.73
FII BRISA RENDA IMOBILIARIA,Outras Cotas de FI,8012712.07
FII BRISA RENDA IMOBILIARIA,Outros Ativos Financeiros,34618291.26
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,FII,346084213.94
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,Outros Ativos Financeiros,97509056.91
FII BTG PACTUAL CORPORATE OFFICE FUND,CRI,261239246.19
FII BTG PACTUAL CORPORATE OFFICE FUND,FII,1838555077.95
FII BTG PACTUAL CORPORATE OFFICE FUND,Outras Cotas de FI,10141132.73
FII BTG PACTUAL CORPORATE OFFICE FUND,Outros Ativos Financeiros,40669172.93
FII BTG PACTUAL CREDITO IMOBILIARIO,CRI,421371838.3
FII BTG PACTUAL CREDITO IMOBILIARIO,FII,38275880.92
FII BTG PACTUAL CREDITO IMOBILIARIO,Outras Cotas de FI,35230222.79
FII BTG PACTUAL FUNDO DE CRI,CRI,1532695898.9
FII BTG PACTUAL FUNDO DE CRI,FII,143105776.3
FII BTG PACTUAL FUNDO DE CRI,Outras Cotas de FI,111433630.82
FII BTG PACTUAL FUNDO DE FUNDOS,CRI,545788104.79
FII BTG PACTUAL FUNDO DE FUNDOS,CRI/CRA,194874649.24
FII BTG PACTUAL FUNDO DE FUNDOS,FII,6725881154.15
FII BTG PACTUAL FUNDO DE FUNDOS,Outras Cotas de FI,338266546.68
FII BTG PACTUAL FUNDO DE FUNDOS,Outros Ativos Financeiros,18050908.11
FII BTG PACTUAL PRIME OFFICES I,Outros Ativos Financeiros,22470482.81
FII BTG PACTUAL PRIME OFFICES I - FII,Outros Ativos Financeiros,31882839.26
FII BTG PACTUAL TERRAS AGRICOLAS,Outras Cotas de FI,143290344.26
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,Ações de Sociedades,952000464.0
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,Outros Ativos Financeiros,33627706.16
FII CEO CYRELA COMMERCIAL PROPERTIES,Outras Cotas de FI,13660710.81
FII DESENVOLVIMENTO 1 MODALMAIS,Ações de Sociedades,146444564.28
FII EDIFICIO ALMIRANTE BARROSO,Outras Cotas de FI,31093679.1
FII EXCLUSIVO INFRA PATRIMONIAL II,FII,87369554.4
FII EXCLUSIVO INFRA PATRIMONIAL II,Outras Cotas de FI,5737120.67
FII GUARDIAN MULTIESTRATÉGIA,CRI,633990904.35
FII GUARDIAN MULTIESTRATÉGIA,FII,37308589.2
FII GUARDIAN MULTIESTRATÉGIA,Outras Cotas de FI,3758383.82
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,CRI/CRA,207827975.53
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,FII,17510439.4
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,Outras Cotas de FI,427956.0
FII HECTARE CRI,CRI,39480519.18
FII HECTARE CRI,FII,1000470.15
FII HECTARE CRI,Outras Cotas de FI,4679468.15
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,132976326.84
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,9239691.78
FII HOSPITAL NOSSA SENHORA DE LOURDES,Outras Cotas de FI,11648547.99
FII HOSPITAL UNIMED SUL CAPIXABA,Outras Cotas de FI,4369435.22
FII HOTEL MAXINVEST,Outras Cotas de FI,8350161.7
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,CRI,4498949840.61
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,CRI/CRA,2330363472.02
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,FII,2857521457.61
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,402054571.92
FII JIVE PROPERTIES III FII,Ações de Sociedades,200.0
FII JIVE PROPERTIES III FII,Outras Cotas de FI,54668366.39
FII JPP CAPITAL RECEBIVEIS IMOBILIARIOS,CRI,60594679.24
FII JPP CAPITAL RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,3006098.61
FII LEBLON REALTY DESENVOLVIMENTO I,Ações de Sociedades,86401200.0
FII LEBLON REALTY DESENVOLVIMENTO I,Outras Cotas de FI,8867350.4
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,CRI,53387598.75
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,CRI/CRA,21558051.51
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,FII,3769416.27
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,Outras Cotas de FI,2050003.38
FII MAUA CAPITAL MPD DESENV RESIDENCIAL,Outras Cotas de FI,52244208.79
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,CRI,104926469.78
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,CRI/CRA,53331584.39
FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,Outras Cotas de FI,4607326.73
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS - FII,CRI,1174523197.51
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS - FII,FII,207814145.62
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS - FII,Outras Cotas de FI,47735900.32
FII MAUA PROPRIEDADES PARA INVESTIMENTO,Outras Cotas de FI,3254818.66
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,35107354.0
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,523957.25
FII MOGNO CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS HIGH GRADE,CRI,207936980.4
FII MOGNO CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS HIGH GRADE,FII,29309310.04
FII MOGNO CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS HIGH GRADE,Outras Cotas de FI,33872686.35
FII MOGNO CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS HIGH GRADE,CRI,104339426.34
FII MOGNO CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS HIGH GRADE,FII,17093823.4
FII MOGNO CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS HIGH GRADE,Outras Cotas de FI,13465279.16
FII MOGNO CRI MULTIESTRATÉGIA,CRI/CRA,106539819.06
FII MOGNO CRI MULTIESTRATÉGIA,FII,18213990.09
FII MOGNO CRI MULTIESTRATÉGIA,Outras Cotas de FI,4055308.25
FII MULTI RENDA URBANA,Outras Cotas de FI,12124585.95
FII NCH BRASIL RECEBÍVEIS IMOBILIÁRIOS,CRI/CRA,138965621.23
FII NCH BRASIL RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,17152351.2
FII NCH EQI HIGH YIELD RI,CRI,412442526.36
FII NCH EQI HIGH YIELD RI,Outras Cotas de FI,31776708.99
FII PANORAMA LAST MILE SBC,Outras Cotas de FI,283655.67
FII PARQUE DOM PEDRO SHOPPING CENTER,FII,1194154132.04
FII PARQUE DOM PEDRO SHOPPING CENTER,Outras Cotas de FI,43093105.28
FII PLANTA DESENV URBANO & RETROFIT,Outras Cotas de FI,14444087.57
FII POLO SHOPPING INDAIATUBA,Outras Cotas de FI,1988983.12
FII RB CAPITAL I FUNDO DE FUNDOS,FII,85556901.52
FII RB CAPITAL I FUNDO DE FUNDOS,Outras Cotas de FI,1491790.54
FII RB CAPITAL OFFICE INCOME,Ações de Sociedades,103607619.48
FII RB CAPITAL OFFICE INCOME,LCI,14049331.16
FII RB CAPITAL OFFICE INCOME,Outras Cotas de FI,4258982.1
FII RBR CREDITO IMOBILIARIO HIGH YIELD,CRI,489965801.63
FII RBR CREDITO IMOBILIARIO HIGH YIELD,CRI/CRA,476723346.06
FII RBR CREDITO IMOBILIARIO HIGH YIELD,FII,117281061.08
FII RBR CREDITO IMOBILIARIO HIGH YIELD,Outras Cotas de FI,11758272.52
FII RBR CREDITO IMOBILIARIO HIGH YIELD,Outros Ativos Financeiros,39310990.31
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,CRI,75595251.11
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,CRI/CRA,34727660.94
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,Outras Cotas de FI,3267688.01
FII RBR DESENVOLVIMENTO III,Ações de Sociedades,430987988.0
FII RBR DESENVOLVIMENTO III,Outras Cotas de FI,9631465.7
FII RBR RENDIMENTO HIGH GRADE,CRI,3272884083.68
FII RBR RENDIMENTO HIGH GRADE,CRI/CRA,1221501200.01
FII RBR RENDIMENTO HIGH GRADE,FII,316589448.95
FII RBR RENDIMENTO HIGH GRADE,Outras Cotas de FI,365158472.17
FII REC LOGISTICA,Outras Cotas de FI,5470848.14
FII REC RECEBÍVEIS IMOBILIÁRIOS,CRI,4747227649.73
FII REC RECEBÍVEIS IMOBILIÁRIOS,CRI/CRA,2352613159.23
FII REC RECEBÍVEIS IMOBILIÁRIOS,FII,110641203.61
FII REC RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,359799588.57
FII REC RENDA IMOBILIÁRIA,CRI,31441573.67
FII REC RENDA IMOBILIÁRIA,Outras Cotas de FI,55020222.89
FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,Outras Cotas de FI,10786669.85
FII SHOPPING PARQUE D. PEDRO,Outras Cotas de FI,156192786.21
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,Ações de Sociedades,742727090.05
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,CRI,275099810.27
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,CRI/CRA,85858002.5
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,FII,858992186.58
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,Outras Cotas de FI,2649758.24
FII TORRE ALMIRANTE,Outras Cotas de FI,17209115.53
FII TORRE ALMIRANTE,Outros Ativos Financeiros,923487.72
FII VBI CREDITO ALOCACAO ESTRATEGICA,CRI,74249892.44
FII VBI CREDITO ALOCACAO ESTRATEGICA,Outras Cotas de FI,37684291.63
FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA,CRI/CRA,148143852.11
FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA,Outras Cotas de FI,29507562.84
FII VOTORANTIM SECURITIES MASTER,CRI,283676738.39
FII VOTORANTIM SECURITIES MASTER,FII,11858459.58
FII VOTORANTIM SECURITIES MASTER,Outras Cotas de FI,22304046.62
FII- BLUE RECEBÍVEIS IMOBILIÁRIOS,CRI,26992626.4
FII- BLUE RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,1104167.95
FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,12544200.55
FLAMENGO FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,3734235.67
FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,14745760.86
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,7203038.39
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,23955602.52
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,2164554.99
FRAM CAPITAL ODARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,27957040.01
FRAM CAPITAL SBCLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,506685.0
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,277111084.72
FRONTEIRA MULTI FII,CRI,38672776.02
FRONTEIRA MULTI FII,Outras Cotas de FI,749420.48
FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,12035707.08
FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1052236.51
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1322557.8
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,FII,1710794154.6
FUNDO DE INSVESTIMENTO IMOBILIARIO PRIME OFFICES III,Outras Cotas de FI,3594675.29
FUNDO DE INVEST IMOB - FII REC RECEBÍVEIS IMOBILIÁRIOS,CRI,2285867018.34
FUNDO DE INVEST IMOB - FII REC RECEBÍVEIS IMOBILIÁRIOS,FII,11367510.0
FUNDO DE INVEST IMOB - FII REC RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,74821557.05
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,FII,563274736.23
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,CRI,111792711.67
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,CRI/CRA,33398840.29
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,FII,94831792.38
FUNDO DE INVEST. IMOB. HOSPITAL INVESTCOOP NACIONAL,Outras Cotas de FI,195670094.3
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,Outras Cotas de FI,5533962.18
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,Outros Ativos Financeiros,12462286.96
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,FII,42378506.32
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Outras Cotas de FI,953455.12
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Outros Ativos Financeiros,12611920.08
FUNDO DE INVESTIMENTO IMOB - BTG PACTUAL CRÉDITO IMOBILIÁRIO,CRI/CRA,868808177.67
FUNDO DE INVESTIMENTO IMOB - BTG PACTUAL CRÉDITO IMOBILIÁRIO,FII,79947897.77
FUNDO DE INVESTIMENTO IMOB - BTG PACTUAL CRÉDITO IMOBILIÁRIO,Outras Cotas de FI,71059598.36
FUNDO DE INVESTIMENTO IMOB IRIDIUM RECEBIVEIS IMOBILIARIOS,CRI,2098658056.3
FUNDO DE INVESTIMENTO IMOB IRIDIUM RECEBIVEIS IMOBILIARIOS,FII,989296104.63
FUNDO DE INVESTIMENTO IMOB IRIDIUM RECEBIVEIS IMOBILIARIOS,Outras Cotas de FI,155023937.25
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,Ações de Sociedades,116883171.13
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,CRI,6515146.0
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,CRI/CRA,3880000.0
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,FII,15068985.5
