Nome_Fundo,Ativo_Liquidez_Valor_Disponibilidades
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2614.19
MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,330.79
ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO,216339.17
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,42504.18
FUNDO DE INVESTIMENTO IMOBILIÁRIO ECOPARQUE,40212.98
FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,63683.57
AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,100.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO AMÉRICA LOGÍSTICA,109189.21
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIARIO,41191.78
JACARANDA I FII,100.0
CAIXA RIO BRAVO FUNDO DE FII II,5107.88
HEDGE OFFICE INCOME FUNDO DE INVESTIMENTO IMOBILIÁRIO,162535.3
SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,2098.3
PROLOGIS BRAZIL LOGISTICS VENTURE FII,1661095.89
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,1826.01
OPEN K ATIVOS E RECEBIVEIS IMOBILIARIOS - FII,459.1
CARTESIA RECEBIVEIS IMOB,52268.06
G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO,1176.29
MB BI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,999.18
PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
FII REC RENDA IMOBILIÁRIA,1129.51
SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIARIO,35792.34
SNOWBIRD PARALELL FUNDO DE INVESTIMENTO IMOBILIARIO,102546.51
VENETO FUNDO DE INVESTIMENTO IMOBILIARIO,589.62
DALLAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2406.19
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,3862.98
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2271.54
SERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,5417.02
VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,46163.57
FII RBR DESENVOLVIMENTO III,0.0
VIC DESENVOLVIMENTO - VINTAGE 20/21 FII,1846513.18
NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,788976.37
PLURAL RECEBÍVEIS IMOBILIÁRIOS FII,59843.04
M8 FUNDO DE INVESTIMENTO IMOBILIARIO MULTIESTRATEGIA,0.0
VBI AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO,198.5
PATRIA IMOBILIÁRIO FOF - FII - RESPONSABILIDADE LIMITADA,5000.5
HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,31172782.35
SANTANDER PAPÉIS IMOBILIÁRIOS CDI FII,12383.71
HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,98067.32
HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,2096.6
SANTANDER RENDA DE ALUGUÉIS FII,25551.27
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO - AVM FII,66721.63
LOTEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,12844.19
FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO OMOBILIÁRIO,147006.99
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,1623.71
AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,257.6
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,728.16
YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,3682579.75
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,1100.0
SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FII RB CAPITAL I FUNDO DE FUNDOS,100.0
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,815437.38
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,11241.53
G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,5514.77
FUNDO DE INVESTIMENTO IMOBILIARIO - MOGNO HOTEIS,0.0
VALORA CRI INDICE DE PRECO - FII,0.0
URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,16597.19
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,945275.58
HECTARE RECEBÍVEIS HIGH GRADE - FII,2973.79
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,5309482.26
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,158248.13
INTER LOGÍSTICO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,376752.85
CAPITANIA HBC RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,938.81
IMMOB III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1000.0
RBR DESENVOLVIMENTO COMERCIAL I - FII,100.0
PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,100.0
INTER RESIDENCE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2004179.56
TISHMAN SPEYER RENDA CORPORATIVA FII,100.0
HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,29235.0
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1877.08
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,75586.44
VBI OFFICE FUND II FII,2097.5
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,649017.66
HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,100.0
LOTE M2 FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,2000.0
VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1100.0
BARZEL CD1 FII RESPONSABILIDADE LIMITADA,200.68
HEDGE SHOPPING PARQUE DOM PEDRO FII,2000.0
FUNDO DE INVESTIMENTO IMOBILIARIO  FII GOLDEN LOGISTICA,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO  VBI PRIME PROPERTIES,197.1
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,0.0
RB CAPITAL LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
NAVI IMOBILIARIO TOTAL RETURN FII,0.0
RAIZZ RENDA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
HEDGE PALADIN DESIGN OFFICES FUNDO DE INVESTIMENTO IMOB,2000.0
HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
RBR DES COMERCIAL FEEDER FOF FII,100.0
RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII,100.0
MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2700782.01
RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,2170.5
JACARANDA 02 FUNDO DE INVESTIMENTO IMOBILIARIO FII,68.54
CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,1521.82
CV HAUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1163.02
PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,309016.78
XP EXETER DESENVOLVIMENTO LOGISTICO - FII,2450.87
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,523.56
ARCH  EDIFICIOS CORPORATIVOS FII,5400.16
JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO,149859.34
GOLGI FUNDO DE INVESTIMENTO IMOBILIÁRIO,594676.68
JIVE ATIVOS IMOBILIÁRIOS III - FII,91828.55
ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,20097.08
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,1410.15
PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,10239.66
BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,920838.38
VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO,2797.33
TELLUS DESENVOLVIMENTO LOGISTICO FII,100.0
VERSALHES RECEBÍVEIS IMOBILIÁRIOS - FII,14379.74
PIEMONTE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,73130.98
INTER TEVA ÍNDICE DE TIJOLO - FII,869782.9
POSITIVO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,21051.64
INTER TEVA ÍNDICE DE PAPEL - FII,875265.23
TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1668867.44
TANTOU FII RESPONSABILIDADE LIMITADA.,736.94
YUCA FII,223370.45
VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,13313.71
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,2492.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,6398019.82
JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,5876.62
GENIAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,11584.17
BARRA MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,1875.13
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,633423.05
LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
RIO BRAVO RENDA RESIDENCIAL FII,4882.89
ALDEOTA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,10000.0
RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL AGRO LOGISTICA,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO FII RBR DESENVOLVIMENTO IV,49.62
AF INVEST CRI FII,0.0
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,0.0
MAUA CAPITAL REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
VÊNUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,6396.12
KILIMA FUNDO DE INV EM COTAS DE FII SUNO 30,100.0
MEZANINO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIARIO,9936.37
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,188.19
STRUAN - FUNDO DE INVESTIMENTO IMOBILIÁRIO,6487.48
VALORA HEDGE,2298.8
R CAP 1810 FUNDO DE FUNDOS - FUNDO DE INVEST IMOBILIÁRIO,21.08
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.01
RADOMA 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,31585.42
ABEL 33 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,38328.13
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,318144.13
ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO,1036.14
GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO,1750.24
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,6336.68
FII REC LOGISTICA,3085.5
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,300020.69
XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2754.79
LAGO DA PEDRA - FUNDO DE INVESTIMENTO IMOBILIARIO,3043.05
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,4146.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN REAL ESTATE,1000.01
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
VÊNUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,928764.26
PANORAMA DESENVOLVIMENTO LOGÍSTICO FII,100.0
RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH YIELD FII,100.0
PETTRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,10646.48
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIARIO,197.5
FII BLUE RECEBÍVEIS IMOBILIÁRIOS,1000.0
SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO,21.88
ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
GALAPAGOS RECEBIVEIS IMOBILIARIOS FUNDO DE INV. IMOBILIARIO,0.0
DAYCOVAL RE MULTIESTRATÈGIA FII RL,1000.0
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,0.0
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,0.0
IMMOB V DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
HGI CREDITOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP I,6375.97
IC LOTEAMENTOS E RECEBIVEIS FII,330.28
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA IMÓVEIS CORPORATIVOS,311.16
TELLUS HEALTHCARE & MIXED USE FEEDER FII,1717005.91
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,100.0
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,23443.29
IBIZA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2750.0
POMPEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2200.0
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,117.59
BASÍLICA PARTNERS MEDWELL,1000.0
TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,9187.29
LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTOS IMOBILIÁRIOS,6052.74
FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,1000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,1194.01
SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,0.0
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI INTEGRAL BREI,0.0
ALIANZA ITACA DESENVOLVIMENTO FII,0.0
ALIANZA CREDITO IMOBILIARIO FII,0.0
NAVI CREDITO IMOBILIARIO - FII,100.0
SUNO LOG FII,0.0
VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,1097.5
LOFT III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,0.0
FII DESENVOLVIMENTO 1 MODALMAIS,1443891.79
JAFFA FUNDO DE INVESTIMENTO IMOBILIÁRIO,27435.1
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGENCIAS,1920.6
SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1530.87
KIJANI ASATALA FIAGRO,1000.0
HIGH FUNDO DE INVESRIMENTO AGRO - FIAGRO - IMOBILIÁRIO,1723.87
GREEN LOG FUNDO DE INVESTIMENTO IMOBILIARIO,39821.03
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,0.0
FLAMENGO FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
ZAVIT REAL ESTATE FUND - FUNDO DE INVESTIMENTO IMOBILIÁRIO,78509.94
REAG LOGÍSTICA INDUSTRIAL FUNDO DE INVESTIMENTO,95.17
JASC RENDA VAREJO ESSENCIAL - FII,0.0
GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIARIO,1574933.91
FII PANORAMA LAST MILE SBC,100.0
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,29266.45
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,8331.99
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,0.0
IRIDIUM FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FII BTG PACTUAL TERRAS AGRICOLAS,0.0
SUNO RECEBIVEIS IMOBILIARIOS FII,0.0
CATUAI VBI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO MAUA CAPITAL MPD,0.22
VALORA CRA - FIAGROIMOBILIARIO,0.0
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,7758.8
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,1361.5
VINCI CREDIT SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO,798.85
RBR PLUS MULTIESTRATEGIA REAL ESTATE FII,0.0
FUNDO DE INV. IMOBILIARIO  LEBLON REALTY DESENVOLVIMENTO I,0.0
FUNDO DE INVEST. IMOB. HOSPITAL INVESTCOOP NACIONAL,23537.54
FUNDO DE INVESTIMENTO IMOBILIARIO ROOFTOP II,0.0
OURINVEST INNOVATION FIAGRO IMOBILIARIO,87.3
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,56274.73
TISHMAN SPEYER FII,1000.0
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,47278.5
ECOAGRO I,2000.0
FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
MARESIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,1505.73
MIRANTE REALTY RECEBIVEIS IMOBILIARIOS,1710.96
WHG REAL ESTATE FII,0.0
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,1000.0
XPCA FIAGRO IMOB,0.01
PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO,45751.87
MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,1315.03
CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,2869.72
CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1021.0
RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,35588.15
TARUMÃ FUNDO DE INVESTIMENTO IMOBILIÁRIO,392062.54
SATURNO FUNDO DE INVESTIMENTO IMOBILIARIO,89252.44
RDP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,38915.23
CLD GUARULHOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,35064.91
HIGH FUNDO DE INVESTIMENTO IMOBILIÁRIO,14488.14
FLORIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,18220.36
BARZEL RETAIL FII  RESPONSABILIDADE LIMITADA,189.56
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,100.0
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,144577.8
ANGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
VBI RENDA PREFERENCIAL FII,467550.28
VINCI OPORTUNIDADE RESIDENCIAL FII R LTDA,4277.78
BARZEL BLP FII RESPONSABILIDADE LIMITADA,152.14
INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,333736.25
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CARTEIRA IMOBILIÁRIA,6395.48
JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,10000.0
TELLUS DESENVOLVIMENTO RESIDENCIAL FII,100.0
OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1733595.44
KILIMA VOLKANO REC IMOBILIARIOS FII,100.0
FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,100.0
PORT2 FUNDO DE INVESTIMENTO IMOBILIARIO,100.0
NAVI RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,827911.85
XP EXETER II DESENVOLVIMENTO LOGISTICO FII,2958.09
ITAÚ ASSET RURAL FIAGRO - IMOBILIÁRIO,58766.95
KINEA CREDITAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,21962.26
VECTIS DATAGRO CRÉD AGRONEGÓCIO FI NAS CADEIAS PROD AGRO IMO,35761.81
RBR PREMIUM RECEBÍVEIS IMOB FUNDO INVESTIMENTO IMOBILIÁRIO,17545.15
BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,105819.22
ARAGUAIA FII RESP LIMT,76016.0
FYTO RECEBIVEIS DO AGRONEGOCIO - FIAGRO IMOBILIARIO,0.0
FUNDO DE INSVESTIMENTO IMOBILIARIO PRIME OFFICES III,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO  BRICK 80,0.0
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,0.0
SPECIALE REAL ESTATE DEVELOPMENT FII,1000.0
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,98119.69
LESTE FI NAS CAD PROD AGROINDUSTRIAIS - FIAGRO - IMOBILIÁRIO,915.25
PGP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,721664.26
FUNDO DE INVESTIMENTO IMOBILIARIO BIG BOX,1000.0
WITEX FUNDO DE INVESTIMENTO IMOBILIÁRIO,18778.71
INTER AMERRA - FIAGRO - IMOBILIÁRIO,137277.62
KINEA PREMIUM PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,12487.2
ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,52207.02
KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,20723.78
KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,22125.13
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,507.5
BARZEL SP FII RESPONSABILIDADE LIMITADA,622.84
JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,34.34
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2100.0
JGP CRÉDITO - FIAGRO - IMOBILIÁRIO,8436.15
DEVANT FIAGRO-IMOBILIÁRIO,96035.0
MANATÍ CAPITAL HEDGE FUND FII,1000.0
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
GHIA DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,994.65
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,0.0
FII MAUA PROPRIEDADES PARA INVESTIMENTO,0.0
RBR MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO APEX MALLS FII,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO SPX SYN MULTIESTRATEGIA,0.0
CYRELA DESENVOLVIMENTO LOGISTICO FII,0.0
CANUMA CAPITAL MULTIESTRATEGIA FII,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO NM KSM LOG,0.0
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,8068.81
DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,515.65
WARREN SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,500385.91
PRIME HOTELS FUNDO DE INVESTIMENTO IMOBILIÁRIO,938.32
REAL ESTATE TRANCOSO II FII - CLASSE A,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII BIOTIC,1102204.93
MODULO RENDA CORPORATIVA FII,800.0
GRANBRAVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RL,575.11
BARZEL CEA FII RESPONSABILIDADE LIMITADA,330.14
LAGUNA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
KOMBI AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO,3124.95
WHG FINVEST SP REALTY FII,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUNO ENERGIAS LIMPAS,38949.48
XP CRÉDITO AGRO FII,0.0
MAUÁ CAPITAL FII,0.0
JGP CRÉDITO AGRO FII,0.0
NOVO CAMPO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,8387.19
JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2790482.4
MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,8774825.06
VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,14641916.44
FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4956856.64
PDC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1688.39
TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4188335.1
VIC DESENVOLVIMENTO VINTAGE 22/23 FII,30447.02
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,168276.0
FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9345104.03
PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,20573.41
TRX HEDGE FII,100.0
TORINO FII RESPONSABILIDADE LIMITADA,24754.26
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,239.24
SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO,977.76
BARRA FUNDO DE INVESTIMENTO IMOBILIARIO,38.69
FII JIVE PROPERTIES III FII,913.89
JIVE PROPERTIES MULTIESTRATEGIA FII,296.09
HEDGE DESENVOLVIMENTO LOGÍSTICO FII,2000.0
ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
FOCO FUNDO DE INVESTIMENTO IMOBILIARIO,121.95
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,27381.62
VINCI CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,1083.4
FII TG REAL ESTATE,351.99
REAL INVESTOR FUNDO DE INVESTIMENTO IMOBILIARIO,21358.17
FII TG RENDA IMOBILIÁRIA,100.0
XP 051 FIAGRO,22.48
AZ QUEST SOLE FII AGRO,0.0
BRM FUNDO DE INVESTIMENTO IMOBILIARIO II,413.79
TAG OCEANUS FUNDO DE INVESTIMENTO IMOBILIARIO,1273.8
AROEIRA 333 RENDA LOGÍSTICA FII,6575.63
OCTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,6468.67
MAHOGANY MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2039.03
FUNDO DE INVESTIMENTO IMOBILIÁRIO ALUMIE,486.91
LBV FUNDO DE INVESTIMENTO IMOBILIÁRIO,149.06
