Nome_Fundo,Publico_Alvo
CARTESIA RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
SÃO FRANCISCO 34 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MB BI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII - FII REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOBILIÁRIO - FII REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
FII REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
SNOWBIRD PARALELL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
DALLAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MÉRITO FUNDOS E AÇÕES IMOBILIÁRIAS FII,INVESTIDORES EM GERAL
VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - RBR DESENVOLVIMENTO III,INVESTIDOR QUALIFICADO
FII RBR DESENVOLVIMENTO III,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO - VINTAGE 20/21 FII,INVESTIDOR PROFISSIONAL
NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PLURAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
IMMOB II  FII,INVESTIDOR PROFISSIONAL
M8 FII MULTIESTRATÉGIA,INVESTIDOR QUALIFICADO
FII M8 MULTIESTRATEGIA,INVESTIDOR QUALIFICADO
FII M8 MULTIESTRATEGIA,INVESTIDOR PROFISSIONAL
M8 FUNDO DE INVESTIMENTO IMOBILIARIO MULTIESTRATEGIA,INVESTIDOR PROFISSIONAL
QUASAR AGRO FII,INVESTIDORES EM GERAL
QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS,INVESTIDOR PROFISSIONAL
CSHG IMOBILIARIO FOF - FUNDO DE INVESTIMENTO IMO - FII,INVESTIDORES EM GERAL
HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SANTANDER PAPÉIS IMOBILIÁRIOS CDI FII,INVESTIDORES EM GERAL
HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SANTANDER RENDA DE ALUGUÉIS FII,INVESTIDORES EM GERAL
FII V2 PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - V2 PROPERTIES,INVESTIDORES EM GERAL
FII - V2 PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - V2 PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BTG PACTUAL SHOPPINGS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BTG PACTUAL SHOPPINGS,INVESTIDOR QUALIFICADO E PROFISSIONAL
FII BTG PACTUAL SHOPPINGS,INVESTIDOR QUALIFICADO E PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - AVM FII,INVESTIDOR PROFISSIONAL
ARAM SKY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO OMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL ODARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL ODARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FOF INTEGRAL BREI,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO FOF INTEGRAL BREI,INVESTIDORES EM GERAL
YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,INVESTIDOR QUALIFICADO
SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
INTER TITULOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB CAPITAL I FOF,INVESTIDORES EM GERAL
CAPITÂNIA REIT FOF - FII,INVESTIDORES EM GERAL
CAPITANIA REIT FOF FII,INVESTIDORES EM GERAL
CAPITANIA REIT FOF - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,INVESTIDORES EM GERAL
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MORE REAL ESTATE FOF FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTÉIS,INVESTIDORES EM GERAL
FII MOGNO HOTEIS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - MOGNO HOTEIS,INVESTIDORES EM GERAL
VALORA CRI ÍNDICE DE PREÇO - FII,INVESTIDORES EM GERAL
VALORA CRI  FII,INVESTIDORES EM GERAL
VALORA CRI INDICE DE PRECO  FII,INVESTIDORES EM GERAL
FRAM CAPITAL SBCLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HECTARE RECEBÍVEIS HIGH GRADE - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,INVESTIDOR PROFISSIONAL
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,INVESTIDOR PROFISSIONAL
LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
IMMOB III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
IMMOB IV BRAGANÇA FI IMOBILIARIO,INVESTIDOR PROFISSIONAL
QUATÁ IMOB FUNDO DE FUNDOS - FII,INVESTIDORES EM GERAL
QUATÁ IMOB FUNDO DE FUNDOS - FUNDO DE INV IMOB,INVESTIDORES EM GERAL
QUATÁ IMOB FUNDO DE FUNDOS - FUII,INVESTIDORES EM GERAL
QUATÁ IMOB FUNDO DE FUNDOS FII,INVESTIDORES EM GERAL
RBR DESENVOLVIMENTO COMERCIAL I - FII,INVESTIDOR QUALIFICADO
PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INV IMOBILIÁRIO,INVESTIDORES EM GERAL
ALIANZA FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BLUEMACAW OFFICE FUND II F,INVESTIDORES EM GERAL
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HSI ATIVOS FINANCEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ANKARA DISTRESSED FII,INVESTIDOR QUALIFICADO
LOTE M2 FUNDO IMOBILIARIO,INVESTIDORES EM GERAL
HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,INVESTIDORES EM GERAL
HEDGE RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARZEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HEDGE SHOPPING PARQUE DOM PEDRO FII,INVESTIDORES EM GERAL
BLUECAP RENDA LOGÍSTICA FII,INVESTIDORES EM GERAL
FII BLUECAP RENDA LOGÍSTICA,INVESTIDORES EM GERAL
BLUECAP RENDA LOGÍSTICA-FII,INVESTIDORES EM GERAL
FII GOLDEN LOGÍSTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN LOGÍSTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO GOLDEN LOGÍSTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - FII GOLDEN LOGISTICA,INVESTIDOR QUALIFICADO
FII VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
GALAPAGOS FOF - FII,INVESTIDORES EM GERAL
FII GALAPAGOS FOF,INVESTIDORES EM GERAL
GALAPAGOS FUNDO DE FUNDOS - FII,INVESTIDORES EM GERAL
FII RBR CRÉDITO IMOBILIÁRIO SPECIAL OPPORTUNITIES,INVESTIDOR QUALIFICADO
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,INVESTIDOR QUALIFICADO
FII MOGNO CRI HIGH GRADE,INVESTIDORES EM GERAL
FII MOGNO CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS HIGH GRADE,INVESTIDORES EM GERAL
RB CAPITAL LOGÍSTICO  - FII,INVESTIDORES EM GERAL
RB CAPITAL LOGÍSTICO- FII,INVESTIDORES EM GERAL
RB CAPITAL LOGÍSTICO FII,INVESTIDOR PROFISSIONAL
RB CAPITAL LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
NAVI IMOBILIÁRIO TOTAL RETURN,INVESTIDORES EM GERAL
NAVI IMOBILIÁRIO TOTAL RETURN FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRL PROP II,INVESTIDOR QUALIFICADO
FII BRL PROP II,INVESTIDOR QUALIFICADO
BRL PROP II FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO BRL PROP II,INVESTIDOR QUALIFICADO
HEDGE PALADIN DESIGN OFFICES FUNDO DE INVEST IMOB,INVESTIDOR QUALIFICADO
HEDGE PALADIN DESIGN OFFICES FII,INVESTIDOR QUALIFICADO
HEDGE PALADIN DESIGN OFFICES FUNDO DE INVESTIMENTO IMOB,INVESTIDOR QUALIFICADO
HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FII,INVESTIDOR PROFISSIONAL
RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
COLONIZADOR II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JACARANDA 02 FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
BOA VISTA FUNDO DE INVESTIMENTO IMOBILARIO FII,INVESTIDOR QUALIFICADO
CV HAUS FUNDO DE INVESTIMENTO IMOBILARIO FII,INVESTIDOR QUALIFICADO
MERCADO MUNICIPAL DE SP - FDO. DE INV. IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER DESENVOLVIMENTO LOGISTICO - FII,INVESTIDOR PROFISSIONAL
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
AUTONOMY EDIFICIOS CORPORATIVOS FII,INVESTIDORES EM GERAL
JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JACARANDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
GOLGI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS III - FII,INVESTIDOR QUALIFICADO
ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GTIS BRAZIL LOGISTICS FUNDO DE INVEST IMOB - FII,INVESTIDORES EM GERAL
GTIS BRAZIL LOGISTICS FII,INVESTIDORES EM GERAL
TELLUS DESENVOLVIMENTO LOGISTICO FII,INVESTIDORES EM GERAL
VERSALHES RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
PIEMONTE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IFI-E FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
INTER TEVA ÍNDICE DE TIJOLO FII,INVESTIDORES EM GERAL
POSITIVO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
IFI-D FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
IFI-D FUNDO DE INVESTIMENTOS IMOBILIARIO - FII,INVESTIDORES EM GERAL
INTER TEVA ÍNDICE DE PAPEL FII,INVESTIDORES EM GERAL
BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TANTOU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BS APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
YUCA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,INVESTIDORES EM GERAL
JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PLURAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PLURAL RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO RENDA RESIDENCIAL FII,INVESTIDORES EM GERAL
JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII MOGNO RE IMPACT DEVELOPMENT FUND,INVESTIDOR PROFISSIONAL
FII MOGNO RE IMPACT DEVELOPMENT FUND,INVESTIDORES EM GERAL
FII MOGNO REAL ESTATE IMPACT DEVELOPMENT FUND,INVESTIDOR PROFISSIONAL
MAUÁ CAPITAL HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
MAUA CAPITAL HEDGE FUND FII,INVESTIDORES EM GERAL
RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
BTG PACTUAL AGRO LOGISTICA FII,INVESTIDORES EM GERAL
FII BTG PACTUAL AGRO LOGISTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL AGRO LOGISTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - RBR DESENVOLVIMENTO IV,INVESTIDOR QUALIFICADO
FII RBR DESENVOLVIMENTO IV,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO FII RBR DESENVOLVIMENTO IV,INVESTIDOR QUALIFICADO
AF INVEST CRI FII,INVESTIDORES EM GERAL
AF INVEST CRI FII - RECEB IMOB,INVESTIDORES EM GERAL
AF INVEST CRI FII RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
BTGP REAL ESTATE PRIME OPPORTUNITIES FII,INVESTIDOR PROFISSIONAL
BTG PACTUAL RE PRIME OPP FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - REC FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FII REC FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FII MAUÁ CAPITAL HIGH YIELD,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ HIGH YIELD,INVESTIDORES EM GERAL
MAUA HIGH YIELD FII,INVESTIDORES EM GERAL
VENUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KILIMA FUNDO DE INVEST EM COTAS DE FUNDOS IMOB SUNO 30,INVESTIDORES EM GERAL
MEZANINO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
STRUAN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
R CAP 1810 FUNDO DE FUNDOS - FUNDO DE INVEST IMOBILIÁRIO,INVESTIDORES EM GERAL
RADOMA 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ABEL 33 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC LOGÍSTICA,INVESTIDORES EM GERAL
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
LAGO DA PEDRA - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGÍSTICA,INVESTIDORES EM GERAL
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LAVOURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
COOPBENS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
COOPBENS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PANORAMA DESENVOLVIMENTO LOGÍSTICO - FII,INVESTIDOR PROFISSIONAL
PANORAMA DESENV LOGÍSTICO - FUNDO DE INVESTIMENTO IMOB,INVESTIDOR PROFISSIONAL
PANORAMA DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR PROFISSIONAL
RIO BRAVO CRÉDITO IMOB HIGH YIELD FUNDO DE INV. IMOB. - FII,INVESTIDORES EM GERAL
PETTRA FUNDO DE INVESTIMENTO IMOBILIÁRIO.,INVESTIDOR QUALIFICADO
CONTE BIANCANAMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII- BLUE RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ALIANZA DIGITAL REALTY FII,INVESTIDOR QUALIFICADO
ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
GALAPAGOS RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
CORE METROPOLIS FII,INVESTIDOR PROFISSIONAL
CORE METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO BTGP AAA CORP OFFICE FUND,INVESTIDOR PROFISSIONAL
BLUEMACAW CREDITO IMOBILIARIO FII,INVESTIDORES EM GERAL
BLUEMACAW CRÉDITO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,INVESTIDOR PROFISSIONAL
IMMOB V DESENVOLVIMENTO FII,INVESTIDOR PROFISSIONAL
HGI CRÉDITOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP I,INVESTIDOR QUALIFICADO
IC LOTEAMENTOS RECEBIVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
IC LOTEAMENTOS E RECEBIVEIS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA IMÓVEIS CORPORATIVOS,INVESTIDORES EM GERAL
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,INVESTIDOR PROFISSIONAL
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,INVESTIDORES EM GERAL
IBIZA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
POMPEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RB CAPITAL BUILT TO SUIT I FII,INVESTIDOR QUALIFICADO
TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,INVESTIDOR QUALIFICADO
SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
MAUÁ CAP URBANO FII,INVESTIDORES EM GERAL
MAUÁ CAPITAL DESENVOLVIMENTO URBANO FII,INVESTIDORES EM GERAL
MAUA CAPITAL DESENVOLVIMENTO URBANO FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO CRI INTEGRAL BREI,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO CRI INTEGRAL BREI,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI INTEGRAL BREI,INVESTIDORES EM GERAL
CANVAS CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
